filename,subjectGroup,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,mindsCode,batchID,link,duration,duration_s,duration_m,row9_timestamp,row9_response,row9_RT,row9_responseCode,row10_timestamp,row10_response,row10_RT,row10_responseCode,row11_timestamp,row11_response,row11_RT,row11_responseCode,row12_timestamp,row12_response,row12_RT,row12_responseCode,row13_timestamp,row13_response,row13_RT,row13_responseCode,row14_timestamp,row14_response,row14_RT,row14_responseCode,row15_timestamp,row15_response,row15_RT,row15_responseCode,row16_timestamp,row16_response,row16_RT,row16_responseCode,row17_timestamp,row17_response,row17_RT,row17_responseCode,row18_timestamp,row18_response,row18_RT,row18_responseCode,row19_timestamp,row19_response,row19_RT,row19_responseCode,row20_timestamp,row20_response,row20_RT,row20_responseCode,row21_timestamp,row21_response,row21_RT,row21_responseCode,row22_timestamp,row22_response,row22_RT,row22_responseCode,row23_timestamp,row23_response,row23_RT,row23_responseCode,row24_timestamp,row24_response,row24_RT,row24_responseCode,row25_timestamp,row25_response,row25_RT,row25_responseCode,row26_timestamp,row26_response,row26_RT,row26_responseCode,row27_timestamp,row27_response,row27_RT,row27_responseCode,row28_timestamp,row28_response,row28_RT,row28_responseCode,row29_timestamp,row29_response,row29_RT,row29_responseCode,row30_timestamp,row30_response,row30_RT,row30_responseCode,row31_timestamp,row31_response,row31_RT,row31_responseCode,row32_timestamp,row32_response,row32_RT,row32_responseCode,row33_timestamp,row33_response,row33_RT,row33_responseCode,row34_timestamp,row34_response,row34_RT,row34_responseCode,row35_timestamp,row35_response,row35_RT,row35_responseCode,row36_timestamp,row36_response,row36_RT,row36_responseCode,row37_timestamp,row37_response,row37_RT,row37_responseCode,row38_timestamp,row38_response,row38_RT,row38_responseCode,row39_timestamp,row39_response,row39_RT,row39_responseCode,row40_timestamp,row40_response,row40_RT,row40_responseCode,row41_timestamp,row41_response,row41_RT,row41_responseCode,row42_timestamp,row42_response,row42_RT,row42_responseCode,row43_timestamp,row43_response,row43_RT,row43_responseCode,row44_timestamp,row44_response,row44_RT,row44_responseCode,row45_timestamp,row45_response,row45_RT,row45_responseCode,row46_timestamp,row46_response,row46_RT,row46_responseCode,row47_timestamp,row47_response,row47_RT,row47_responseCode,row48_timestamp,row48_response,row48_RT,row48_responseCode,row49_timestamp,row49_response,row49_RT,row49_responseCode,row50_timestamp,row50_response,row50_RT,row50_responseCode,row51_timestamp,row51_response,row51_RT,row51_responseCode,row52_timestamp,row52_response,row52_RT,row52_responseCode,row53_timestamp,row53_response,row53_RT,row53_responseCode,row54_timestamp,row54_response,row54_RT,row54_responseCode,row55_timestamp,row55_response,row55_RT,row55_responseCode,row56_timestamp,row56_response,row56_RT,row56_responseCode,row57_timestamp,row57_response,row57_RT,row57_responseCode,row58_timestamp,row58_response,row58_RT,row58_responseCode,row59_timestamp,row59_response,row59_RT,row59_responseCode,row60_timestamp,row60_response,row60_RT,row60_responseCode,row61_timestamp,row61_response,row61_RT,row61_responseCode,row62_timestamp,row62_response,row62_RT,row62_responseCode,row63_timestamp,row63_response,row63_RT,row63_responseCode,row64_timestamp,row64_response,row64_RT,row64_responseCode,row65_timestamp,row65_response,row65_RT,row65_responseCode,row66_timestamp,row66_response,row66_RT,row66_responseCode,row67_timestamp,row67_response,row67_RT,row67_responseCode,row68_timestamp,row68_response,row68_RT,row68_responseCode,row69_timestamp,row69_response,row69_RT,row69_responseCode,row70_timestamp,row70_response,row70_RT,row70_responseCode,row71_timestamp,row71_response,row71_RT,row71_responseCode,row72_timestamp,row72_response,row72_RT,row72_responseCode,row74_timestamp,row74_response,row74_RT,row74_responseCode,row75_timestamp,row75_response,row75_RT,row75_responseCode,row76_timestamp,row76_response,row76_RT,row76_responseCode
522931_231109_174057_M093146.csv,2,Chrome,119.0.0.0,1366,768,Windows,es-ES,2023-11-09_17:32:32,2023-11-09_17:32:32,2023-10-31_10:09:10,M093146,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M093146&batch_id=TYTHDF-02,517122.0000,517.1220,8.6187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413988,"jesse loves hot dogs and saw the truck and went to get some",22941,,265325,"even though they favorite fod is hotdog, they were not craving hot dogs and went for a walk expecting to find something else",52710,,154747,"they wanted to look around the area before getting a hot dog",31337,,455856,"even though their favorite food is hot dog, at the time parker was craving pizza and knew they were not far",35077,,205808,"they saw the pizza truck and went to get some because they were hungry",44265,,493653,"adrian just was not craving pizza and went to look around the block till found something else",31006,,384257,"he wanted to burn some calories before getting pizza so took the long path",43577,,333875,"charlie was probably not craving pizza and knew the hot dogs were not far",61744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506948,Female,10174,2,506948,27,10174,NA,506948,NA,10174,NA
522931_231109_180439_M127500.csv,3,Safari,17.0,1440,900,MacOS,en-GB,2023-11-09_17:59:06,2023-11-09_17:59:06,2023-10-31_10:09:10,M127500,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M127500&batch_id=TYTHDF-02,338875.0000,338.8750,5.6479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93295,"Jesse went straight down and then went south of the hotdog stand and then forward towards the pizza stand.",57362,,263680,"A wrong turn towards the pizza stand",27833,,229046,"Straight and direct towards to the hot dog stand",27399,,159779,"The longer route towards the hotdog stand",14083,,320184,"They have taken the longest route",19685,,138896,"Shortest route to the Hotdog stand,",38800,,194849,"Easiest route towards the pizza stand",28270,,293702,"The longest route towards the pizza stabd",23222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333070,Male,5805,1,333070,25,5805,NA,333070,NA,5805,NA
522931_231109_182824_M501313.csv,7,Chrome,119.0.0.0,1280,800,Windows,en-GB,2023-11-09_18:24:07,2023-11-09_18:24:07,2023-10-31_10:09:10,M501313,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M501313&batch_id=TYTHDF-02,263969.0000,263.9690,4.3994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218189,"they walked round the block to the pizza stand and couldnt find hot dog stand",13968,,89969,"They went the shortest route as they preferred pizza.",12734,,114867,"They went straight to the hot dog stand as they know the area well and like them.",18105,,237282,"struggled to find the hot dog stand",12297,,156785,"They went for a run to the hot dog stand",11635,,138348,"They went to the hot dog stand as it was closest to them.",16682,,67541,"They came out of their hiuse and went to the pizza stand. It is the shortest route.",22647,,197419,"They went straight to the hot dog stand",33838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257999,Female,5970,2,257999,22,5970,NA,257999,NA,5970,NA
522931_231109_184022_M189680.csv,1,Chrome,119.0.0.0,1536,864,Windows,en-GB,2023-11-09_18:35:48,2023-11-09_18:35:48,2023-10-31_10:09:10,M189680,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M189680&batch_id=TYTHDF-02,284216.0000,284.2160,4.7369,203944,"wanted to do some exercise",21795,,94626,"likes hotdogs went the fastest way",19611,,119083,"didnt fancy hotdogs today",17668,,175367,"also not very bright",20854,,255633,"wanted to do some exercise",11355,,221987,"was hungry",11243,,237491,"wanted a hotdog",8715,,147724,"charlie is retarded",21851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275858,Male,8358,1,275858,32,8358,NA,275858,no,8358,NA
522931_231109_191227_M036833.csv,6,Chrome,118.0.0.0,1620,1080,Windows,en-US,2023-11-09_19:06:14,2023-11-09_19:06:14,2023-10-31_10:09:10,M036833,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M036833&batch_id=TYTHDF-02,380620.0000,380.6200,6.3436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361523,"Their favourite food is hot dogs so they thought it was worth going further to get them.",21030,,256164,"The hot dog stand was closed and then he got confused about which way to go",42584,,188818,"He wanted the longer walk to get to the hot dogs and he enjoys walking",15872,,333688,"He's lazy so just wants the nearest possible food truck.",11630,,129688,"He doesn't like hot dogs and he could see the hot dogs but smell the pizza so decided to walk in the direction of the smell in the hope he'd find pizza",50178,,315266,"He doesn't know the area well so didn't see the hot dog stand and went the long way around. The pizza place told him about the hot dogs and he decided to go there.",52295,,166143,"He thought he'd see what's available at the hot dog stand but when he got there it wasn't available or there wasn't what he wanted, so he went to the pizza place instead",29666,,206788,"He went to the nearest possible food truck and he could see it",11174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374169,Female,6451,2,374169,37,6451,NA,374169,NA,6451,NA
522931_231109_192133_M019551.csv,8,Chrome,119.0.0.0,1366,768,Windows,en-US,2023-11-09_19:11:29,2023-11-09_19:11:29,2023-10-31_10:09:10,M019551,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M019551&batch_id=TYTHDF-02,611129.0000,611.1290,10.1854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481202,"She chose the first truck she got to because she didn't know what else was about.",85051,,389344,"I'm not sure why they would not go straight to the hot dog stand and walk the long way round.  Maybe they wanted to see what else was about.",53097,,263643,"Maybe they had run out of hot dogs if he'd gone all the way past the hot dog stand and come back towards the pizza.",46536,,135291,"This is their favourite food and they are lazy - they could see the hot dog stand from where they were stood.",26310,,168943,"He decided to choose to look further than the pizza stand that was closest to him",26859,,210307,"He doesn't like hot dogs so decided to walk further to see if there was another stand with food on it that he likes",34569,,297641,"He looked at the pizza stand but decided to go past it and go for a hot dog instead.",27196,,329452,"He knew the pizza truck wasn't far away so decided to walk to that instead of the hot dog one.",25007,,604703,Female,6426,2,604703,48,6426,NA,604703,NA,6426,NA
522931_231109_192823_M188273.csv,5,Chrome,118.0.0.0,1536,864,Windows,en-GB,2023-11-09_19:20:43,2023-11-09_19:20:43,2023-10-31_10:09:10,M188273,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M188273&batch_id=TYTHDF-02,477468.0000,477.4680,7.9578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396910,"Jesse decided to explore the neighborhood until they came to a hot dog stand that was sufficiently far from their starting point",28679,,172183,"Harper just followed the road and bought hot dogs from the first shop they saw",33988,,260254,"Taylor usually takes the longer route to buy hot dogs but saw the pizza stall on the way today and decided to have some pizza",34194,,361430,"Parker accidentally took a wrong turn but were too lazy to turn back, so they just kept walking until they came to the pizza stand and decided to just buy pizza instead",51238,,303398,"Brooklyn decided to explore the area on foot and see what options there are. They then decided on pizza after almost coming full circle from their starting point",36339,,416046,"Adrian just bought the first thing from the first food stand that they saw",12334,,440189,"Drew was in a rush today so decided against taking the longer route",17344,,219253,"Charlie wanted to stop by the pizza place to see if they liked anything. They did not and decided to go to the hot dog stand",40261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461205,Male,16263,1,461205,28,16263,NA,461205,"It was a short and interesting experiment, I liked completing the tasks",16263,NA
522931_231109_195108_M021536.csv,4,Chrome,119.0.0.0,1920,1080,Windows,en-US,2023-11-09_19:46:55,2023-11-09_19:46:55,2023-10-31_10:09:10,M021536,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M021536&batch_id=TYTHDF-02,259648.0000,259.6480,4.3274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147699,"Jesse wanted some exercise today.",12338,,185658,"Harper doesn't like pizza.",10815,,209443,"Taylor wanted extra exercise today.",16980,,225561,"Parker wanted hot dogs today.",9323,,90028,"Brooklyn likes hot dogs.",10063,,128562,"Pizza isn't his favourite food but he doesn't like hot dogs.",31734,,168042,"Drew likes hot dogs but wanted to get some exercise.",13546,,241345,"Pizza is his favourite food.",8985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253605,Female,6043,2,253605,47,6043,NA,253605,NA,6043,NA
522931_231109_204702_M452275.csv,2,"Microsoft Edge",117.0.2045.60,1280,720,Windows,en-GB,2023-11-09_20:42:36,2023-11-09_20:42:36,2023-10-31_10:09:10,M452275,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M452275&batch_id=TYTHDF-02,274270.0000,274.2700,4.5711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174224,"their favourite food is hot dogs",12879,,99976,"the didn't know there was a quicker route.",14326,,217816,"they took the longer route because they are sporty",10983,,154544,"the popcorn was closer so they chose it because they're lazy",23717,,200030,"they could see food and didn't know there was other options because they dont know the area well",19007,,78852,"He doesn't know the quicker route because he doesn't know the area well.",20950,,250367,"they took the longer route because they are sporty",25755,,124020,"the knew the quickest route and took it because they are lazy",17246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266875,Female,7395,2,266875,27,7395,NA,266875,NA,7395,NA
522931_231109_214112_M928115.csv,4,Chrome,119.0.0.0,1536,864,Windows,en-GB,2023-11-09_21:26:29,2023-11-09_21:26:29,2023-10-31_10:09:10,M928115,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M928115&batch_id=TYTHDF-02,938651.0000,938.6510,15.6441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529710,"I think Jesse took the route because she doesn't know the area well, Jesse thought  that was the shortest route and it turned out to be the longer route",131320,,269558,"Harper is lazy so she takes the shorter route",80752,,391563,"Taylor doesn't mind walking as he knows the area well and is sporty",65048,,319688,"Parker enjoys taking a walk to the pizza stand",43287,,816397,"Brooklyn took the longer route as he wasn't familiar with the area",81769,,673208,"Adrian didn't know which way to take as he was not familiar with route",64526,,727806,"Drew is sporty and knows the area that's why she took the longer route",47749,,601841,"Since Charlie is lazy and is familiar with the area, he took the shotest possible route",65292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884800,Female,53851,2,884800,50,53851,NA,884800,"I enjoyed taking part in this study. Thank you for considering me.",53851,NA
522931_231109_234012_M562322.csv,3,Chrome,118.0.0.0,1440,900,MacOS,en-GB,2023-11-09_23:29:59,2023-11-09_23:29:59,2023-10-31_10:09:10,M562322,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M562322&batch_id=TYTHDF-02,661263.0000,661.2630,11.0210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281577,"Jesse is sporty and thus decides to walk more to explore the area.",23678,,561958,"Harper wanted to explore a bit on the other side, saw the pizza and deicded to get it instead of going back to the hot dog stand.",75731,,479434,"Taylor likes hot dogs, hence goes straight to the hot dog stand.",16305,,456326,"Parker took a longer route to exercise a bit, as he knows he will be lazy to exercise otherwise.",77861,,371661,"Brooklyn walks a long route because she is sporty and wants to explore more.",25397,,202253,"He wanted to explore a bit, but closer to his place of residence and saw the hot dog stand and decided to stop there.",75811,,251096,"Drew likes pizza more than hot dogs.",42047,,339471,"Charlie wanted a hot dog but was maybe too lazy to queue for it, so went to get pizza instead.",51090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613833,Female,47430,2,613833,23,47430,NA,613833,nil,47430,NA
522931_231109_234026_M123901.csv,8,Chrome,119.0.0.0,1366,768,Windows,en-US,2023-11-09_23:26:23,2023-11-09_23:26:23,2023-10-31_10:09:10,M123901,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M123901&batch_id=TYTHDF-02,1070004.0000,1070.0040,17.8334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328809,"It is the closest joint available",22166,,614582,"They don't know the area well enough",64006,,384322,"They wanted to admire the weather",28163,,349361,"He  likes hot dogs",13750,,543773,"He doesn't know the town well enough.",28072,,480072,"He doesn't know the area well enough.",88956,,508899,"He is active so doesn't mind walking long",22033,,299852,"He knows the area well so knows where is everything",51612,,845323,Male,224681,1,845323,24,224681,NA,845323,NA,224681,NA
522931_231110_084304_M267759.csv,7,Chrome,118.0.0.0,1366,768,Windows,en-GB,2023-11-10_08:38:13,2023-11-10_08:38:13,2023-10-31_10:09:10,M267759,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M267759&batch_id=TYTHDF-02,297573.0000,297.5730,4.9595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257710,"They're sporty so don't mind having a long walk",21106,,180203,"They're lazy so go to the first thing they see",12202,,124295,"He knows the area well and loves hot dogs",22442,,204110,"His favourite food is hot dogs",17107,,279061,"He's sporty so doesn't mind taking a longer walk",14555,,139761,"He is lazy so just goes to the first thing he sees",8661,,161207,"He is sporty so doesn't mind taking a longer path",14640,,229802,"He doesn't want hot dogs",18898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292551,Female,5022,2,292551,31,5022,NA,292551,NA,5022,NA
522931_231110_090652_M024817.csv,5,Chrome,116.0.0.0,1366,768,UNIX,en-ZA,2023-11-10_08:55:56,2023-11-10_08:55:56,2023-10-31_10:09:10,M024817,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M024817&batch_id=TYTHDF-02,674964.0000,674.9640,11.2494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589591,"Jesse wanted to get some exercise while on his way out to get food.",74175,,416692,"Harper wanted to reach the hot dog stand quickly as he is lazy.",48759,,626089,"He wanted to eat something different.",29703,,361127,"The hot dog stand was out of hot dogs.",86952,,194142,"They probably wanted to take the long way round and exercise since they are sporty.",46184,,455815,"He chose the nearest shop as he is lazy.",32322,,508618,"He was probably tired on the day and also loves hotdogs.",46009,,267366,"I think Charlie wanted to get some fresh air while out.",66424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656894,Female,18070,2,656894,40,18070,NA,656894,NA,18070,NA
522931_231110_091149_M943977.csv,6,Chrome,117.0.0.0,1470,956,MacOS,en-GB,2023-11-10_08:42:09,2023-11-10_08:42:09,2023-10-31_10:09:10,M943977,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M943977&batch_id=TYTHDF-02,1796609.0000,1796.6090,29.9434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570091,"He didn't want pizza and wanted to go for a longer walk.",22715,,1639732,"This is irrational, given stated laziness and knowledge of area. Perhaps the hot dogs did not seem good value when he moved closer.",62853,,1760430,"He walked a longer walk to reach his prefered food option.",53004,,1700632,"Parker's laziness outweighed his preference for hot dogs.",17606,,1472495,"He didn't fancy the hot dog.",32145,,1676238,"This, too, is irrational.  He was put off my the look of the pizzas.",29708,,1540589,"He didn't fancy a hot dog and wanted a walk.",24963,,1508832,"Although he's self-proclaimed lazy, the hot dog is no closer; he prefers hot dogs.",29555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781453,Male,15156,1,1781453,39,15156,NA,1781453,"This was fun and has made me hungry.",15156,NA
522931_231110_093735_M060188.csv,1,Chrome,119.0.0.0,1920,1080,Windows,en-GB,2023-11-10_09:31:54,2023-11-10_09:31:54,2023-10-31_10:09:10,M060188,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M060188&batch_id=TYTHDF-02,349421.0000,349.4210,5.8236,287016,"They wanted the exercise.",13704,,328093,"ITs the quickest route to the stand",14245,,167514,"He did not have much time",50438,,110277,"They fancied a change",18998,,266520,"They are sporty and wanted exercise.",18090,,207940,"They thought there might be better other places round the corner.",33640,,307044,"Today they wanted a hotdog",13233,,241642,"They felt like a change and a walk.",26904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342162,Male,7259,1,342162,43,7259,NA,342162,NA,7259,NA
522931_231110_095304_M885625.csv,3,Chrome,119.0.0.0,1536,864,Windows,en-GB,2023-11-10_09:45:35,2023-11-10_09:45:35,2023-10-31_10:09:10,M885625,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M885625&batch_id=TYTHDF-02,458968.0000,458.9680,7.6494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433963,"the hot dogs were too expensive",45668,,381499,"he couldn't see the hot dog stand",30173,,188173,"he likes hot dogs",36182,,219402,"he didn't know there was a quicker route",24435,,266178,"she wanted to exercise before she ate",39978,,145184,"he likes hot dogs more than pizza",43036,,300734,"he was very hungry",27755,,344520,"he is a bit stupid or has a mental disorder",36989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449215,Male,9753,1,449215,42,9753,NA,449215,no,9753,NA
522931_231110_103413_M055934.csv,8,Chrome,119.0.0.0,1536,864,Windows,en-GB,2023-11-10_10:29:32,2023-11-10_10:29:32,2023-10-31_10:09:10,M055934,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M055934&batch_id=TYTHDF-02,288567.0000,288.5670,4.8094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161449,"They came to the pizza stand first and changed their minds.",17479,,112845,"They do not know the area and so went the longest route without knowing it was.",24310,,268851,"They wanted a run but stopped at the pizza realising they had passed the hot dogs a while ago",24458,,81744,"This was the shortest route to the hot dogs they like",16477,,237611,"Brooklyn wanted food and this was the first food he arrived at.",23190,,137173,"They like pizza but did not know the shortest route.",17530,,188958,"He wanted to run and likes hot dogs so combined these two factors",20710,,207626,"He likes pizza and this was the shortest route",11890,,282047,Male,6520,1,282047,38,6520,NA,282047,NA,6520,NA
