"","mindsCode","situTag","Preference","Knowledge","Character","Start","prob_long","prob_hotdog","prob_short_hotdog","prob_long_hotdog","prob_short_pizza","prob_long_pizza"
"498","M061655","0110","Absent","Yes","Sporty","Pizza visible",0.666666666666667,0.533333333333333,0.2,0.333333333333333,0.133333333333333,0.333333333333333
"499","M061655","0100","Absent","Yes","Lazy","Pizza visible",0.142857142857143,0.428571428571429,0.357142857142857,0.0714285714285714,0.5,0.0714285714285714
"500","M061655","1000","Hot dogs","No","Lazy","Pizza visible",0.181818181818182,0.727272727272727,0.636363636363636,0.0909090909090909,0.181818181818182,0.0909090909090909
"501","M061655","1100","Hot dogs","Yes","Lazy","Pizza visible",0.181818181818182,0.727272727272727,0.636363636363636,0.0909090909090909,0.181818181818182,0.0909090909090909
"502","M061655","0000","Absent","No","Lazy","Pizza visible",0.4,0.466666666666667,0.266666666666667,0.2,0.333333333333333,0.2
"503","M061655","1001","Hot dogs","No","Lazy","Hot dogs visible",0.214285714285714,0.642857142857143,0.5,0.142857142857143,0.285714285714286,0.0714285714285714
"504","M061655","0101","Absent","Yes","Lazy","Hot dogs visible",0.285714285714286,0.5,0.357142857142857,0.142857142857143,0.357142857142857,0.142857142857143
"505","M061655","1011","Hot dogs","No","Sporty","Hot dogs visible",0.642857142857143,0.785714285714286,0.285714285714286,0.5,0.0714285714285714,0.142857142857143
"506","M061655","1101","Hot dogs","Yes","Lazy","Hot dogs visible",0.230769230769231,0.692307692307692,0.538461538461538,0.153846153846154,0.230769230769231,0.0769230769230769
"507","M061655","0011","Absent","No","Sporty","Hot dogs visible",0.857142857142857,0.5,0.0714285714285714,0.428571428571429,0.0714285714285714,0.428571428571429
"508","M061655","1110","Hot dogs","Yes","Sporty","Pizza visible",0.692307692307692,0.769230769230769,0.230769230769231,0.538461538461538,0.0769230769230769,0.153846153846154
"509","M061655","0111","Absent","Yes","Sporty","Hot dogs visible",0.857142857142857,0.5,0.0714285714285714,0.428571428571429,0.0714285714285714,0.428571428571429
"510","M061655","1111","Hot dogs","Yes","Sporty","Hot dogs visible",0.785714285714286,0.642857142857143,0.142857142857143,0.5,0.0714285714285714,0.285714285714286
"511","M061655","0001","Absent","No","Lazy","Hot dogs visible",0.411764705882353,0.529411764705882,0.294117647058824,0.235294117647059,0.294117647058824,0.176470588235294
"512","M061655","1010","Hot dogs","No","Sporty","Pizza visible",0.615384615384615,0.769230769230769,0.307692307692308,0.461538461538462,0.0769230769230769,0.153846153846154
"513","M389494","0001","Absent","No","Lazy","Hot dogs visible",0.181818181818182,0.636363636363636,0.545454545454545,0.0909090909090909,0.272727272727273,0.0909090909090909
"514","M389494","0101","Absent","Yes","Lazy","Hot dogs visible",0.142857142857143,0.571428571428571,0.5,0.0714285714285714,0.357142857142857,0.0714285714285714
"515","M389494","1110","Hot dogs","Yes","Sporty","Pizza visible",0.4375,0.8125,0.4375,0.375,0.125,0.0625
"516","M389494","0011","Absent","No","Sporty","Hot dogs visible",0.428571428571429,0.571428571428571,0.285714285714286,0.285714285714286,0.285714285714286,0.142857142857143
"517","M389494","1001","Hot dogs","No","Lazy","Hot dogs visible",0.230769230769231,0.615384615384615,0.538461538461538,0.0769230769230769,0.230769230769231,0.153846153846154
"518","M389494","1010","Hot dogs","No","Sporty","Pizza visible",0.384615384615385,0.538461538461539,0.307692307692308,0.230769230769231,0.307692307692308,0.153846153846154
"519","M389494","0000","Absent","No","Lazy","Pizza visible",0.214285714285714,0.428571428571429,0.285714285714286,0.142857142857143,0.5,0.0714285714285714
"520","M389494","1111","Hot dogs","Yes","Sporty","Hot dogs visible",0.4375,0.75,0.4375,0.3125,0.125,0.125
"521","M389494","1101","Hot dogs","Yes","Lazy","Hot dogs visible",0.2,0.8,0.7,0.1,0.1,0.1
"522","M389494","0111","Absent","Yes","Sporty","Hot dogs visible",0.466666666666667,0.466666666666667,0.266666666666667,0.2,0.266666666666667,0.266666666666667
"523","M389494","0110","Absent","Yes","Sporty","Pizza visible",0.466666666666667,0.533333333333333,0.266666666666667,0.266666666666667,0.266666666666667,0.2
"524","M389494","1011","Hot dogs","No","Sporty","Hot dogs visible",0.230769230769231,0.461538461538462,0.384615384615385,0.0769230769230769,0.384615384615385,0.153846153846154
"525","M389494","1000","Hot dogs","No","Lazy","Pizza visible",0.181818181818182,0.454545454545455,0.363636363636364,0.0909090909090909,0.454545454545455,0.0909090909090909
"526","M389494","1100","Hot dogs","Yes","Lazy","Pizza visible",0.166666666666667,0.666666666666667,0.583333333333333,0.0833333333333333,0.25,0.0833333333333333
"527","M389494","0100","Absent","Yes","Lazy","Pizza visible",0.166666666666667,0.333333333333333,0.25,0.0833333333333333,0.583333333333333,0.0833333333333333
"528","M389494","0010","Absent","No","Sporty","Pizza visible",0.5,0.5,0.25,0.25,0.25,0.25
"529","M401267","0000","Absent","No","Lazy","Pizza visible",0.277777777777778,0.5,0.333333333333333,0.166666666666667,0.388888888888889,0.111111111111111
"530","M401267","0001","Absent","No","Lazy","Hot dogs visible",0.277777777777778,0.5,0.388888888888889,0.111111111111111,0.333333333333333,0.166666666666667
"531","M401267","0011","Absent","No","Sporty","Hot dogs visible",0.590909090909091,0.5,0.181818181818182,0.318181818181818,0.227272727272727,0.272727272727273
"532","M401267","0111","Absent","Yes","Sporty","Hot dogs visible",0.722222222222222,0.5,0.111111111111111,0.388888888888889,0.166666666666667,0.333333333333333
"533","M401267","0101","Absent","Yes","Lazy","Hot dogs visible",0.1875,0.5,0.4375,0.0625,0.375,0.125
"534","M401267","1111","Hot dogs","Yes","Sporty","Hot dogs visible",0.692307692307692,0.769230769230769,0.230769230769231,0.538461538461538,0.0769230769230769,0.153846153846154
"535","M401267","1110","Hot dogs","Yes","Sporty","Pizza visible",0.666666666666667,0.733333333333333,0.266666666666667,0.466666666666667,0.0666666666666667,0.2
"536","M401267","0110","Absent","Yes","Sporty","Pizza visible",0.764705882352941,0.529411764705882,0.176470588235294,0.352941176470588,0.0588235294117647,0.411764705882353
"537","M401267","1100","Hot dogs","Yes","Lazy","Pizza visible",0.133333333333333,0.533333333333333,0.466666666666667,0.0666666666666667,0.4,0.0666666666666667
"538","M401267","1001","Hot dogs","No","Lazy","Hot dogs visible",0.266666666666667,0.6,0.466666666666667,0.133333333333333,0.266666666666667,0.133333333333333
"539","M401267","1011","Hot dogs","No","Sporty","Hot dogs visible",0.625,0.6875,0.25,0.4375,0.125,0.1875
"540","M401267","1101","Hot dogs","Yes","Lazy","Hot dogs visible",0.2,0.8,0.7,0.1,0.1,0.1
"541","M401267","0010","Absent","No","Sporty","Pizza visible",0.75,0.5,0.1875,0.3125,0.0625,0.4375
"542","M401267","0100","Absent","Yes","Lazy","Pizza visible",0.277777777777778,0.5,0.333333333333333,0.166666666666667,0.388888888888889,0.111111111111111
"543","M401267","1000","Hot dogs","No","Lazy","Pizza visible",0.235294117647059,0.588235294117647,0.411764705882353,0.176470588235294,0.352941176470588,0.0588235294117647
"544","M401267","1010","Hot dogs","No","Sporty","Pizza visible",0.533333333333333,0.866666666666667,0.4,0.466666666666667,0.0666666666666667,0.0666666666666667
"545","M080980","1101","Hot dogs","Yes","Lazy","Hot dogs visible",0.647058823529412,0.411764705882353,0.117647058823529,0.294117647058824,0.235294117647059,0.352941176470588
"546","M080980","0101","Absent","Yes","Lazy","Hot dogs visible",0.272727272727273,0.727272727272727,0.636363636363636,0.0909090909090909,0.0909090909090909,0.181818181818182
"547","M080980","0110","Absent","Yes","Sporty","Pizza visible",0.8125,0.5,0.125,0.375,0.0625,0.4375
"548","M080980","1010","Hot dogs","No","Sporty","Pizza visible",0.611111111111111,0.5,0.277777777777778,0.222222222222222,0.111111111111111,0.388888888888889
"549","M080980","1001","Hot dogs","No","Lazy","Hot dogs visible",0.277777777777778,0.444444444444444,0.388888888888889,0.0555555555555556,0.333333333333333,0.222222222222222
"550","M080980","0011","Absent","No","Sporty","Hot dogs visible",0.6875,0.5,0.125,0.375,0.1875,0.3125
"551","M080980","0000","Absent","No","Lazy","Pizza visible",0.2,0.466666666666667,0.333333333333333,0.133333333333333,0.466666666666667,0.0666666666666667
"552","M080980","0111","Absent","Yes","Sporty","Hot dogs visible",0.714285714285714,0.571428571428571,0.142857142857143,0.428571428571429,0.142857142857143,0.285714285714286
"553","M080980","0100","Absent","Yes","Lazy","Pizza visible",0.1875,0.5,0.375,0.125,0.4375,0.0625
"554","M080980","0001","Absent","No","Lazy","Hot dogs visible",0.2,0.533333333333333,0.466666666666667,0.0666666666666667,0.333333333333333,0.133333333333333
"555","M080980","1110","Hot dogs","Yes","Sporty","Pizza visible",0.75,0.4375,0.125,0.3125,0.125,0.4375
"556","M080980","1011","Hot dogs","No","Sporty","Hot dogs visible",0.705882352941176,0.529411764705882,0.117647058823529,0.411764705882353,0.176470588235294,0.294117647058824
"557","M080980","0010","Absent","No","Sporty","Pizza visible",0.75,0.5,0.1875,0.3125,0.0625,0.4375
"558","M080980","1100","Hot dogs","Yes","Lazy","Pizza visible",0.214285714285714,0.428571428571429,0.285714285714286,0.142857142857143,0.5,0.0714285714285714
"559","M080980","1111","Hot dogs","Yes","Sporty","Hot dogs visible",0.684210526315789,0.473684210526316,0.105263157894737,0.368421052631579,0.210526315789474,0.315789473684211
"560","M080980","1000","Hot dogs","No","Lazy","Pizza visible",0.230769230769231,0.384615384615385,0.230769230769231,0.153846153846154,0.538461538461538,0.0769230769230769
"561","M667497","1110","Hot dogs","Yes","Sporty","Pizza visible",0.142857142857143,0.428571428571429,0.357142857142857,0.0714285714285714,0.5,0.0714285714285714
"562","M667497","1101","Hot dogs","Yes","Lazy","Hot dogs visible",0.166666666666667,0.583333333333333,0.5,0.0833333333333333,0.333333333333333,0.0833333333333333
"563","M667497","0000","Absent","No","Lazy","Pizza visible",0.181818181818182,0.272727272727273,0.181818181818182,0.0909090909090909,0.636363636363636,0.0909090909090909
"564","M667497","1010","Hot dogs","No","Sporty","Pizza visible",0.333333333333333,0.333333333333333,0.266666666666667,0.0666666666666667,0.4,0.266666666666667
"565","M667497","0101","Absent","Yes","Lazy","Hot dogs visible",0.384615384615385,0.846153846153846,0.538461538461538,0.307692307692308,0.0769230769230769,0.0769230769230769
"566","M667497","0011","Absent","No","Sporty","Hot dogs visible",0.428571428571429,0.857142857142857,0.5,0.357142857142857,0.0714285714285714,0.0714285714285714
"567","M667497","0001","Absent","No","Lazy","Hot dogs visible",0.181818181818182,0.636363636363636,0.545454545454545,0.0909090909090909,0.272727272727273,0.0909090909090909
"568","M667497","0010","Absent","No","Sporty","Pizza visible",0.272727272727273,0.272727272727273,0.0909090909090909,0.181818181818182,0.636363636363636,0.0909090909090909
"569","M667497","1001","Hot dogs","No","Lazy","Hot dogs visible",0.25,0.5625,0.4375,0.125,0.3125,0.125
"570","M667497","0100","Absent","Yes","Lazy","Pizza visible",0.153846153846154,0.384615384615385,0.307692307692308,0.0769230769230769,0.538461538461538,0.0769230769230769
"571","M667497","1100","Hot dogs","Yes","Lazy","Pizza visible",0.153846153846154,0.384615384615385,0.307692307692308,0.0769230769230769,0.538461538461538,0.0769230769230769
"572","M667497","0111","Absent","Yes","Sporty","Hot dogs visible",0.526315789473684,0.684210526315789,0.368421052631579,0.315789473684211,0.105263157894737,0.210526315789474
"573","M667497","1000","Hot dogs","No","Lazy","Pizza visible",0.230769230769231,0.384615384615385,0.230769230769231,0.153846153846154,0.538461538461538,0.0769230769230769
"574","M667497","1011","Hot dogs","No","Sporty","Hot dogs visible",0.153846153846154,0.615384615384615,0.538461538461538,0.0769230769230769,0.307692307692308,0.0769230769230769
"575","M667497","1111","Hot dogs","Yes","Sporty","Hot dogs visible",0.230769230769231,0.615384615384615,0.538461538461538,0.0769230769230769,0.230769230769231,0.153846153846154
"576","M667497","0110","Absent","Yes","Sporty","Pizza visible",0.25,0.5,0.3125,0.1875,0.4375,0.0625
"577","M481805","0110","Absent","Yes","Sporty","Pizza visible",0.357142857142857,0.214285714285714,0.142857142857143,0.0714285714285714,0.5,0.285714285714286
"578","M481805","1111","Hot dogs","Yes","Sporty","Hot dogs visible",0.357142857142857,0.785714285714286,0.5,0.285714285714286,0.142857142857143,0.0714285714285714
"579","M481805","0101","Absent","Yes","Lazy","Hot dogs visible",0.3125,0.4375,0.375,0.0625,0.3125,0.25
"580","M481805","0010","Absent","No","Sporty","Pizza visible",0.384615384615385,0.538461538461539,0.307692307692308,0.230769230769231,0.307692307692308,0.153846153846154
"581","M481805","1100","Hot dogs","Yes","Lazy","Pizza visible",0.230769230769231,0.615384615384615,0.461538461538462,0.153846153846154,0.307692307692308,0.0769230769230769
"582","M481805","0111","Absent","Yes","Sporty","Hot dogs visible",0.5,0.5,0.25,0.25,0.25,0.25
"583","M481805","0000","Absent","No","Lazy","Pizza visible",0.285714285714286,0.5,0.357142857142857,0.142857142857143,0.357142857142857,0.142857142857143
"584","M481805","0011","Absent","No","Sporty","Hot dogs visible",0.333333333333333,0.466666666666667,0.333333333333333,0.133333333333333,0.333333333333333,0.2
"585","M481805","1101","Hot dogs","Yes","Lazy","Hot dogs visible",0.333333333333333,0.75,0.5,0.25,0.166666666666667,0.0833333333333333
"586","M481805","1001","Hot dogs","No","Lazy","Hot dogs visible",0.230769230769231,0.615384615384615,0.461538461538462,0.153846153846154,0.307692307692308,0.0769230769230769
"587","M481805","1011","Hot dogs","No","Sporty","Hot dogs visible",0.285714285714286,0.642857142857143,0.428571428571429,0.214285714285714,0.285714285714286,0.0714285714285714
"588","M481805","0100","Absent","Yes","Lazy","Pizza visible",0.25,0.4375,0.3125,0.125,0.4375,0.125
"589","M481805","1110","Hot dogs","Yes","Sporty","Pizza visible",0.4375,0.75,0.4375,0.3125,0.125,0.125
"590","M481805","1000","Hot dogs","No","Lazy","Pizza visible",0.3,0.6,0.4,0.2,0.3,0.1
"591","M481805","0001","Absent","No","Lazy","Hot dogs visible",0.25,0.5,0.4375,0.0625,0.3125,0.1875
"592","M481805","1010","Hot dogs","No","Sporty","Pizza visible",0.333333333333333,0.666666666666667,0.444444444444444,0.222222222222222,0.222222222222222,0.111111111111111
"593","M014920","0111","Absent","Yes","Sporty","Hot dogs visible",0.529411764705882,0.529411764705882,0.235294117647059,0.294117647058824,0.235294117647059,0.235294117647059
"594","M014920","1010","Hot dogs","No","Sporty","Pizza visible",0.333333333333333,0.466666666666667,0.266666666666667,0.2,0.4,0.133333333333333
"595","M014920","0000","Absent","No","Lazy","Pizza visible",0.294117647058824,0.470588235294118,0.294117647058824,0.176470588235294,0.411764705882353,0.117647058823529
"596","M014920","1000","Hot dogs","No","Lazy","Pizza visible",0.3125,0.5,0.3125,0.1875,0.375,0.125
"597","M014920","1110","Hot dogs","Yes","Sporty","Pizza visible",0.5,0.75,0.375,0.375,0.125,0.125
"598","M014920","0100","Absent","Yes","Lazy","Pizza visible",0.294117647058824,0.470588235294118,0.294117647058824,0.176470588235294,0.411764705882353,0.117647058823529
"599","M014920","0110","Absent","Yes","Sporty","Pizza visible",0.555555555555556,0.5,0.222222222222222,0.277777777777778,0.222222222222222,0.277777777777778
"600","M014920","1111","Hot dogs","Yes","Sporty","Hot dogs visible",0.5,0.666666666666667,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667
"601","M014920","1011","Hot dogs","No","Sporty","Hot dogs visible",0.466666666666667,0.733333333333333,0.4,0.333333333333333,0.133333333333333,0.133333333333333
"602","M014920","1101","Hot dogs","Yes","Lazy","Hot dogs visible",0.181818181818182,0.727272727272727,0.636363636363636,0.0909090909090909,0.181818181818182,0.0909090909090909
"603","M014920","1001","Hot dogs","No","Lazy","Hot dogs visible",0.25,0.666666666666667,0.583333333333333,0.0833333333333333,0.166666666666667,0.166666666666667
"604","M014920","1100","Hot dogs","Yes","Lazy","Pizza visible",0.214285714285714,0.642857142857143,0.5,0.142857142857143,0.285714285714286,0.0714285714285714
"605","M014920","0101","Absent","Yes","Lazy","Hot dogs visible",0.214285714285714,0.5,0.428571428571429,0.0714285714285714,0.357142857142857,0.142857142857143
"606","M014920","0001","Absent","No","Lazy","Hot dogs visible",0.166666666666667,0.666666666666667,0.583333333333333,0.0833333333333333,0.25,0.0833333333333333
"607","M014920","0011","Absent","No","Sporty","Hot dogs visible",0.421052631578947,0.526315789473684,0.315789473684211,0.210526315789474,0.263157894736842,0.210526315789474
"608","M014920","0010","Absent","No","Sporty","Pizza visible",0.388888888888889,0.5,0.277777777777778,0.222222222222222,0.333333333333333,0.166666666666667
