"","P","Pu","K","Ku","C","Cu","S","Su","br","PKu","PCu","PSu","KCu","KSu","CSu","PK","PC","PS","KC","KS","CS","sem","prior","condition","u_set","posterior","node","ces","node3"
"417",0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,FALSE,0.00017162914974007,"c00000",8,0.000304949483902547,"Cu",-0.00458421594429746,"Cu=0"
"418",0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,FALSE,6.35528842203909e-05,"c00000",16,0.00011292032427404,"Cu",-0.00748111093689125,"Cu=0"
"419",0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,FALSE,0.000262168950175214,"c00000",8,0.000465819973893039,"Cu",0.00338228049706078,"Cu=0"
"420",0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,FALSE,9.70790390903906e-05,"c00000",16,0.000172489363917522,"Cu",-0.00739581242912768,"Cu=0"
"421",0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,FALSE,0.000345657780157824,"c00000",8,0.000614162348445282,"Cu",0.00352435964070486,"Cu=0"
"422",0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,FALSE,0.000127994276703678,"c00000",16,0.00022741934387241,"Cu",-0.0183811534206352,"Cu=0"
"423",0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,FALSE,0.000528003182915695,"c00000",8,0.000938152396448372,"Cu",0.00095743646530441,"Cu=0"
"424",0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,FALSE,0.000195515302631629,"c00000",16,0.000347390234834017,"Cu",0.00194922430615334,"Cu=0"
"425",0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,FALSE,0.000213531091507559,"c00000",8,0.000379400563662962,"Cu",-0.00828579075687397,"Cu=0"
"426",0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,FALSE,7.90688339165341e-05,"c00000",16,0.000140488956171726,"Cu",-0.00189149834032205,"Cu=0"
"427",0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,FALSE,0.000326175490440214,"c00000",8,0.000579546351083395,"Cu",0.000291925119773653,"Cu=0"
"428",0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,FALSE,0.000120780142597399,"c00000",16,0.000214601320384878,"Cu",-0.00649136167883356,"Cu=0"
"429",0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,FALSE,0.000430047478513773,"c00000",8,0.000764105379680436,"Cu",0.00175091842782693,"Cu=0"
"430",0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,FALSE,0.000159243098579984,"c00000",16,0.000282942034034158,"Cu",-0.00471635241917272,"Cu=0"
"431",0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,FALSE,0.000656911114098068,"c00000",8,0.00116719511526708,"Cu",-0.00750619099817467,"Cu=0"
"432",0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,FALSE,0.000243248865595326,"c00000",16,0.000432202898723889,"Cu",0.0015163571166783,"Cu=0"
"433",0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,FALSE,0.000597776410431194,"c00000",8,0.00106212498358343,"Cu",-0.00111948969809606,"Cu=0"
"434",0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,FALSE,0.000221351763726327,"c00000",16,0.000393296279865579,"Cu",-0.00891188983071027,"Cu=0"
"435",0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,FALSE,0.000913122358291709,"c00000",8,0.00162242947845777,"Cu",0.0013745229427561,"Cu=0"
"436",0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,FALSE,0.000338121814408864,"c00000",16,0.000600772496725262,"Cu",-0.00145970588675359,"Cu=0"
"437",0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,FALSE,0.00120391010136268,"c00000",8,0.00213909912524549,"Cu",-0.00378472198304597,"Cu=0"
"438",0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,FALSE,0.000445798160740979,"c00000",16,0.000792091082712664,"Cu",-0.000613756403562766,"Cu=0"
"439",0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,FALSE,0.00183901072666038,"c00000",8,0.00326754151515439,"Cu",-0.00322719213328169,"Cu=0"
"440",0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,FALSE,0.000680970778964461,"c00000",16,0.00120994416107304,"Cu",0.000460774245278335,"Cu=0"
"441",0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,FALSE,0.000743718940460627,"c00000",8,0.00132143465958724,"Cu",0.00203264067733157,"Cu=0"
"442",0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,FALSE,0.000275393100689416,"c00000",16,0.00048931655288596,"Cu",-0.00120131241406165,"Cu=0"
"443",0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,FALSE,0.00113605418509198,"c00000",8,0.00201853320344361,"Cu",0.00320349878806489,"Cu=0"
"444",0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,FALSE,0.000420671664473,"c00000",16,0.000747446498265302,"Cu",-0.00259519230528846,"Cu=0"
"445",0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,FALSE,0.00149783552741641,"c00000",8,0.00266134378541348,"Cu",-0.00312784762248415,"Cu=0"
"446",0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,FALSE,0.000554636365671274,"c00000",16,0.000985474051005865,"Cu",-0.0107264706447621,"Cu=0"
"447",0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,FALSE,0.00228799110379919,"c00000",8,0.0040652867379106,"Cu",0.000302057569625474,"Cu=0"
"448",0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,FALSE,0.000847224576578354,"c00000",16,0.0015053427565679,"Cu",0.00317587120782529,"Cu=0"
"449",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,FALSE,0.000206311277329687,"c00000",4,0.000366572447863585,"Cu",0.000327490723456016,"Cu=0"
"450",0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,FALSE,7.63953951956995e-05,"c00000",12,0.000135738808778941,"Cu",-0.00839647851842612,"Cu=0"
"451",0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,FALSE,0.000315146996117778,"c00000",4,0.000559950998796546,"Cu",-0.00817778736491882,"Cu=0"
"452",0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,FALSE,0.0001166963804634,"c00000",12,0.000207345320124841,"Cu",0.00461476600773636,"Cu=0"
"453",0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,FALSE,0.000415506912731942,"c00000",4,0.000738269803162485,"Cu",-0.00647408717627364,"Cu=0"
"454",0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,FALSE,0.00015385884482687,"c00000",12,0.000273375329277425,"Cu",-0.0119843053662659,"Cu=0"
"455",0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,FALSE,0.000634699940344952,"c00000",4,0.00112773045566153,"Cu",-0.00785379708418615,"Cu=0"
"456",0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,FALSE,0.000235024247830404,"c00000",12,0.000417589454874127,"Cu",0.00215487280800312,"Cu=0"
"457",0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,FALSE,0.000256680594789671,"c00000",4,0.00045606830207721,"Cu",-0.00208432115072319,"Cu=0"
"458",0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,FALSE,9.50467455382405e-05,"c00000",12,0.000168878398817448,"Cu",-0.00513882177742223,"Cu=0"
"459",0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,FALSE,0.000392087720345133,"c00000",4,0.000696658744419912,"Cu",-0.000721059668313152,"Cu=0"
"460",0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,FALSE,0.000145186907544957,"c00000",12,0.000257967091209709,"Cu",-0.00471628986334442,"Cu=0"
"461",0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,FALSE,0.000516949741573376,"c00000",4,0.000918512718469473,"Cu",0.00216212311577245,"Cu=0"
"462",0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,FALSE,0.000191422302818199,"c00000",12,0.000340117821129182,"Cu",-0.00609380030516138,"Cu=0"
"463",0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,FALSE,0.000789657067269141,"c00000",4,0.0014030572049586,"Cu",0.00132606765892945,"Cu=0"
"464",0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,FALSE,0.000292403617019449,"c00000",12,0.000519540720421694,"Cu",-0.00359835031357267,"Cu=0"
"465",0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,FALSE,0.000718572660765337,"c00000",4,0.00127675492408333,"Cu",-0.00148423879167473,"Cu=0"
"466",0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,FALSE,0.000266081636963885,"c00000",12,0.000472772008665015,"Cu",-0.00974285277263246,"Cu=0"
"467",0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,FALSE,0.00109764244816669,"c00000",4,0.0019502834954604,"Cu",-0.00527314475088646,"Cu=0"
"468",0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,FALSE,0.000406448109364709,"c00000",12,0.000722174184115278,"Cu",-0.00587765888255069,"Cu=0"
"469",0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,FALSE,0.00144719140762752,"c00000",4,0.00257135966432618,"Cu",-0.00576542846252101,"Cu=0"
"470",0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,FALSE,0.000535883258251809,"c00000",12,0.000952153659698236,"Cu",-0.00292372576545099,"Cu=0"
"471",0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,FALSE,0.00221063061032993,"c00000",4,0.00392783314920714,"Cu",0.00149319553554677,"Cu=0"
"472",0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,FALSE,0.000818578612345996,"c00000",12,0.00145444480583064,"Cu",0.00128632356659104,"Cu=0"
"473",0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,FALSE,0.000894006669689224,"c00000",4,0.00158846485541677,"Cu",-0.00945806755548604,"Cu=0"
"474",0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,FALSE,0.00033104342972662,"c00000",12,0.000588195671873637,"Cu",-0.000463473910437668,"Cu=0"
"475",0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,FALSE,0.00136562344098907,"c00000",4,0.00242643026645263,"Cu",-0.000340156877840695,"Cu=0"
"476",0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,FALSE,0.000505679300778866,"c00000",12,0.000898487477367683,"Cu",0.00881810052896598,"Cu=0"
"477",0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,FALSE,0.00180051210041577,"c00000",4,0.00319913742283073,"Cu",-0.00383380195139393,"Cu=0"
"478",0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,FALSE,0.000666715049444893,"c00000",12,0.00118461467965202,"Cu",-0.00778639020680178,"Cu=0"
"479",0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,FALSE,0.00275033913445744,"c00000",4,0.00488678351480499,"Cu",-0.0027205407558024,"Cu=0"
"480",0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,FALSE,0.00101842830803336,"c00000",12,0.00180953636020961,"Cu",0.00514986476691534,"Cu=0"
"481",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,FALSE,0.000339307268457593,"c00000",8,0.000602878803264085,"Cu",-0.00269085537246146,"Cu=0"
"482",0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,FALSE,0.00012564273365032,"c00000",16,0.000223241138470925,"Cu",0.00677720140427671,"Cu=0"
"483",0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,FALSE,0.000518302575600176,"c00000",8,0.000920916424593422,"Cu",-0.00657393371393719,"Cu=0"
"484",0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,FALSE,0.000191923246302478,"c00000",16,0.000341007894040611,"Cu",-0.00879758355471991,"Cu=0"
"485",0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,FALSE,0.000683358260435897,"c00000",8,0.00121418622160672,"Cu",-0.0028843160424403,"Cu=0"
"486",0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,FALSE,0.000253042029703599,"c00000",16,0.000449603324846803,"Cu",-0.00491908063909029,"Cu=0"
"487",0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,FALSE,0.00104385133879278,"c00000",8,0.00185470782508645,"Cu",-0.00975025703904303,"Cu=0"
"488",0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,FALSE,0.000386529697187618,"c00000",16,0.000686783287389627,"Cu",-0.00519001053460689,"Cu=0"
"489",0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,FALSE,0.000422146538043955,"c00000",8,0.000750067043405597,"Cu",0.00256134624580934,"Cu=0"
"490",0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,FALSE,0.000156317444309302,"c00000",16,0.000277743751800208,"Cu",-0.00423088157190279,"Cu=0"
"491",0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,FALSE,0.000644842177839244,"c00000",8,0.00114575111295772,"Cu",-0.00350857951098762,"Cu=0"
"492",0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,FALSE,0.000238779836238239,"c00000",16,0.000424262358331694,"Cu",-0.00159353105312644,"Cu=0"
"493",0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,FALSE,0.000850194943356503,"c00000",8,0.00151062048367527,"Cu",0.00462099454767676,"Cu=0"
"494",0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,FALSE,0.000314820302272246,"c00000",16,0.000559370531435729,"Cu",-0.00541116473568589,"Cu=0"
"495",0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,FALSE,0.0012986996444463,"c00000",8,0.00230752052852393,"Cu",-0.00337136285348829,"Cu=0"
"496",0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,FALSE,0.000480897960897424,"c00000",16,0.000854456164396054,"Cu",0.00253828990945676,"Cu=0"
"497",0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,FALSE,0.00118179156209173,"c00000",8,0.00209979905794592,"Cu",-0.0055480822366875,"Cu=0"
"498",0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,FALSE,0.000437607844774608,"c00000",16,0.000777538586060865,"Cu",1.51287863720759e-05,"Cu=0"
"499",0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,FALSE,0.00180522395891809,"c00000",8,0.00320750942036543,"Cu",-0.00455399846883895,"Cu=0"
"500",0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,FALSE,0.000668459812489601,"c00000",16,0.00118771476253899,"Cu",-0.0113317419874211,"Cu=0"
"501",0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,FALSE,0.00238010529435434,"c00000",8,0.00422895459335612,"Cu",-0.0105298373695989,"Cu=0"
"502",0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,FALSE,0.00088133371535969,"c00000",16,0.00156594763798509,"Cu",-0.00748111511375295,"Cu=0"
"503",0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,FALSE,0.00363568605491765,"c00000",8,0.00645986178780197,"Cu",-0.00315480273643515,"Cu=0"
"504",0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,FALSE,0.00134626510275093,"c00000",16,0.00239203450522051,"Cu",0.000502579698195422,"Cu=0"
"505",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,FALSE,0.00147031691627005,"c00000",8,0.00261244890782707,"Cu",0.0027082518641134,"Cu=0"
"506",0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,FALSE,0.000544446446821594,"c00000",16,0.000967368673807849,"Cu",-0.00717150808236884,"Cu=0"
"507",0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,FALSE,0.00224595555561026,"c00000",8,0.00399059826718645,"Cu",-0.0121959314343511,"Cu=0"
"508",0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,FALSE,0.000831659153506357,"c00000",16,0.00147768622071884,"Cu",-0.00208404829148351,"Cu=0"
"509",0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,FALSE,0.00296118976395387,"c00000",8,0.00526142145214165,"Cu",-0.00525397858057893,"Cu=0"
"510",0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,FALSE,0.00109650458857473,"c00000",16,0.00194826175442255,"Cu",-0.00932506845441585,"Cu=0"
"511",0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,FALSE,0.00452331094607832,"c00000",8,0.00803698754335367,"Cu",-0.000461207207688874,"Cu=0"
"512",0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,FALSE,0.00167494541157088,"c00000",16,0.00297603140024313,"Cu",0.00459905195688163,"Cu=0"
