"","P","Pu","K","Ku","C","Cu","S","Su","br","sem","prior","condition","posterior","node","ces","node3","uvars","uvars_id","s_hat"
"3486",1,1,0,0,0,0,0,1,1,TRUE,3.94968070273519e-08,"c10001",0.0758506114623669,"K",-0.0295739354612463,"K=0","10011",20,7.83945784305186e-05
"3487",1,1,0,0,0,0,0,1,1,TRUE,3.94968070273519e-08,"c10001",0.0758506114623669,"Ku",-0.0336749833533908,"Ku=0","10011",20,7.52446115210845e-05
"3488",1,1,0,0,0,0,0,1,1,TRUE,3.94968070273519e-08,"c10001",0.0758506114623669,"C",0.101647004221537,"C=0","10011",20,0.000291186562244997
"3489",1,1,0,0,0,0,0,1,1,TRUE,3.94968070273519e-08,"c10001",0.0758506114623669,"Cu",0.154763708143253,"Cu=0","10011",20,0.000495283937059401
"3490",1,1,0,0,0,0,0,1,1,TRUE,3.94968070273519e-08,"c10001",0.0758506114623669,"S",0,"S=0","10011",20,0.000105371702929339
"3491",1,1,0,0,0,0,0,1,1,TRUE,3.94968070273519e-08,"c10001",0.0758506114623669,"Su",0.00109968293591339,"Su=1","10011",20,0.000106536852298334
"3492",1,1,0,0,0,0,0,1,1,TRUE,3.94968070273519e-08,"c10001",0.0758506114623669,"br",0.915665394881915,"br=1","10011",20,0.998638445518113
"3493",0,0,1,0,0,0,0,1,1,TRUE,2.59936306012945e-15,"c01001",8.64341868548665e-14,"P",0.00173556220312149,"P=0","00011",4,0.000234019124095259
"3494",0,0,1,0,0,0,0,1,1,TRUE,2.59936306012945e-15,"c01001",8.64341868548665e-14,"Pu",0.0028859775599858,"Pu=0","00011",4,0.000236726861286069
"3495",0,0,1,0,0,0,0,1,1,TRUE,2.59936306012945e-15,"c01001",8.64341868548665e-14,"K",0.0350536446955309,"K=1","00011",4,0.000326550191847033
"3496",0,0,1,0,0,0,0,1,1,TRUE,2.59936306012945e-15,"c01001",8.64341868548665e-14,"Ku",-0.18933857147367,"Ku=0","00011",4,3.46279618676541e-05
"3497",0,0,1,0,0,0,0,1,1,TRUE,2.59936306012945e-15,"c01001",8.64341868548665e-14,"C",0.106055782573691,"C=0","00011",4,0.000664214435669851
"3498",0,0,1,0,0,0,0,1,1,TRUE,2.59936306012945e-15,"c01001",8.64341868548665e-14,"Cu",0.170042851587843,"Cu=0","00011",4,0.00125950709979079
"3499",0,0,1,0,0,0,0,1,1,TRUE,2.59936306012945e-15,"c01001",8.64341868548665e-14,"S",0,"S=0","00011",4,0.000229992618950766
"3500",0,0,1,0,0,0,0,1,1,TRUE,2.59936306012945e-15,"c01001",8.64341868548665e-14,"Su",-0.00163408428447197,"Su=1","00011",4,0.00022626488580865
"3501",0,0,1,0,0,0,0,1,1,TRUE,2.59936306012945e-15,"c01001",8.64341868548665e-14,"br",0.837424626866242,"br=1","00011",4,0.996788096820684
"3502",1,0,1,0,0,0,0,1,1,TRUE,2.59936306012945e-15,"c11001",8.64341868548665e-14,"P",0.00182652288783283,"P=1","00011",4,0.000227921248075352
"3503",1,0,1,0,0,0,0,1,1,TRUE,2.59936306012945e-15,"c11001",8.64341868548665e-14,"Pu",0.000584065402673846,"Pu=0","00011",4,0.000225106942944361
"3504",1,0,1,0,0,0,0,1,1,TRUE,2.59936306012945e-15,"c11001",8.64341868548665e-14,"K",0.0322382024316542,"K=1","00011",4,0.000308930694330678
"3505",1,0,1,0,0,0,0,1,1,TRUE,2.59936306012945e-15,"c11001",8.64341868548665e-14,"Ku",-0.189077749171255,"Ku=0","00011",4,3.37829908156492e-05
"3506",1,0,1,0,0,0,0,1,1,TRUE,2.59936306012945e-15,"c11001",8.64341868548665e-14,"C",0.109766008532618,"C=0","00011",4,0.000670749016180082
"3507",1,0,1,0,0,0,0,1,1,TRUE,2.59936306012945e-15,"c11001",8.64341868548665e-14,"Cu",0.171551021677416,"Cu=0","00011",4,0.00124419641910506
"3508",1,0,1,0,0,0,0,1,1,TRUE,2.59936306012945e-15,"c11001",8.64341868548665e-14,"S",0,"S=0","00011",4,0.000223796003270846
"3509",1,0,1,0,0,0,0,1,1,TRUE,2.59936306012945e-15,"c11001",8.64341868548665e-14,"Su",0.000899375735226653,"Su=1","00011",4,0.00022581784858524
"3510",1,0,1,0,0,0,0,1,1,TRUE,2.59936306012945e-15,"c11001",8.64341868548665e-14,"br",0.840161031527066,"br=1","00011",4,0.996839698836693
"3511",0,1,1,0,0,0,0,1,1,TRUE,3.94968070273519e-08,"c01001",1.31335035537618e-06,"P",0.00207205642631892,"P=0","10011",20,0.000228582720825343
"3512",0,1,1,0,0,0,0,1,1,TRUE,3.94968070273519e-08,"c01001",1.31335035537618e-06,"Pu",-0.00205090778473299,"Pu=1","10011",20,0.000219349976275187
"3513",0,1,1,0,0,0,0,1,1,TRUE,3.94968070273519e-08,"c01001",1.31335035537618e-06,"K",0.0318599142860843,"K=1","10011",20,0.000307900518882851
"3514",0,1,1,0,0,0,0,1,1,TRUE,3.94968070273519e-08,"c01001",1.31335035537618e-06,"Ku",-0.193207621729143,"Ku=0","10011",20,3.24305662226661e-05
"3515",0,1,1,0,0,0,0,1,1,TRUE,3.94968070273519e-08,"c01001",1.31335035537618e-06,"C",0.109104004117119,"C=0","10011",20,0.000666618313485035
"3516",0,1,1,0,0,0,0,1,1,TRUE,3.94968070273519e-08,"c01001",1.31335035537618e-06,"Cu",0.176734046895791,"Cu=0","10011",20,0.00131096405614256
"3517",0,1,1,0,0,0,0,1,1,TRUE,3.94968070273519e-08,"c01001",1.31335035537618e-06,"S",0,"S=0","10011",20,0.00022389509075418
"3518",0,1,1,0,0,0,0,1,1,TRUE,3.94968070273519e-08,"c01001",1.31335035537618e-06,"Su",0.00051997021434286,"Su=1","10011",20,0.000225062310505166
"3519",0,1,1,0,0,0,0,1,1,TRUE,3.94968070273519e-08,"c01001",1.31335035537618e-06,"br",0.840111297852858,"br=1","10011",20,0.996785196446907
"3520",1,1,1,0,0,0,0,1,1,TRUE,3.94968070273519e-08,"c11001",1.31335035537618e-06,"P",0.00834266563832968,"P=1","10011",20,0.00024312597037104
"3521",1,1,1,0,0,0,0,1,1,TRUE,3.94968070273519e-08,"c11001",1.31335035537618e-06,"Pu",0.00236971033698272,"Pu=1","10011",20,0.000229029348010669
"3522",1,1,1,0,0,0,0,1,1,TRUE,3.94968070273519e-08,"c11001",1.31335035537618e-06,"K",0.033706820282438,"K=1","10011",20,0.00031331881551169
"3523",1,1,1,0,0,0,0,1,1,TRUE,3.94968070273519e-08,"c11001",1.31335035537618e-06,"Ku",-0.190894833706554,"Ku=0","10011",20,3.31553705867267e-05
"3524",1,1,1,0,0,0,0,1,1,TRUE,3.94968070273519e-08,"c11001",1.31335035537618e-06,"C",0.108791697909536,"C=0","10011",20,0.000663859166489648
"3525",1,1,1,0,0,0,0,1,1,TRUE,3.94968070273519e-08,"c11001",1.31335035537618e-06,"Cu",0.164792581738526,"Cu=0","10011",20,0.00116221025874872
"3526",1,1,1,0,0,0,0,1,1,TRUE,3.94968070273519e-08,"c11001",1.31335035537618e-06,"S",0,"S=0","10011",20,0.000223665816940996
"3527",1,1,1,0,0,0,0,1,1,TRUE,3.94968070273519e-08,"c11001",1.31335035537618e-06,"Su",-0.000685369196675079,"Su=1","10011",20,0.00022213812148527
"3528",1,1,1,0,0,0,0,1,1,TRUE,3.94968070273519e-08,"c11001",1.31335035537618e-06,"br",0.840226222040513,"br=1","10011",20,0.996909497131855
"3529",0,0,0,1,0,0,0,1,1,TRUE,2.41067322828298e-15,"c00001",4.62951443833413e-09,"P",-0.000621828522117766,"P=0","01011",12,0.000217069481896244
"3530",0,0,0,1,0,0,0,1,1,TRUE,2.41067322828298e-15,"c00001",4.62951443833413e-09,"Pu",-0.000721838144312656,"Pu=0","01011",12,0.000216852500046949
"3531",0,0,0,1,0,0,0,1,1,TRUE,2.41067322828298e-15,"c00001",4.62951443833413e-09,"K",-0.19105283197362,"K=0","01011",12,3.23271508537957e-05
"3532",0,0,0,1,0,0,0,1,1,TRUE,2.41067322828298e-15,"c00001",4.62951443833413e-09,"Ku",0.028336628644295,"Ku=1","01011",12,0.000289977132674227
"3533",0,0,0,1,0,0,0,1,1,TRUE,2.41067322828298e-15,"c00001",4.62951443833413e-09,"C",0.106224542878597,"C=0","01011",12,0.000631868440913902
"3534",0,0,0,1,0,0,0,1,1,TRUE,2.41067322828298e-15,"c00001",4.62951443833413e-09,"Cu",0.169880254422407,"Cu=0","01011",12,0.00119420781092017
"3535",0,0,0,1,0,0,0,1,1,TRUE,2.41067322828298e-15,"c00001",4.62951443833413e-09,"S",0,"S=0","01011",12,0.000218423487280374
"3536",0,0,0,1,0,0,0,1,1,TRUE,2.41067322828298e-15,"c00001",4.62951443833413e-09,"Su",-0.00187086363857919,"Su=1","01011",12,0.000214375069945221
"3537",0,0,0,1,0,0,0,1,1,TRUE,2.41067322828298e-15,"c00001",4.62951443833413e-09,"br",0.842605512173417,"br=1","01011",12,0.996984898925469
"3538",1,0,0,1,0,0,0,1,1,TRUE,2.41067322828298e-15,"c10001",4.62951443833413e-09,"P",0.0014748585953012,"P=1","01011",12,0.000231070753757614
"3539",1,0,0,1,0,0,0,1,1,TRUE,2.41067322828298e-15,"c10001",4.62951443833413e-09,"Pu",0.000554302294657573,"Pu=0","01011",12,0.00022895337814486
"3540",1,0,0,1,0,0,0,1,1,TRUE,2.41067322828298e-15,"c10001",4.62951443833413e-09,"K",-0.189044261319861,"K=0","01011",12,3.4381985771894e-05
"3541",1,0,0,1,0,0,0,1,1,TRUE,2.41067322828298e-15,"c10001",4.62951443833413e-09,"Ku",0.0359110576193543,"Ku=1","01011",12,0.000326061478253616
"3542",1,0,0,1,0,0,0,1,1,TRUE,2.41067322828298e-15,"c10001",4.62951443833413e-09,"C",0.102275164544355,"C=0","01011",12,0.000633162445027766
"3543",1,0,0,1,0,0,0,1,1,TRUE,2.41067322828298e-15,"c10001",4.62951443833413e-09,"Cu",0.173587828573593,"Cu=0","01011",12,0.00129187981391433
"3544",1,0,0,1,0,0,0,1,1,TRUE,2.41067322828298e-15,"c10001",4.62951443833413e-09,"S",0,"S=0","01011",12,0.00022768779513437
"3545",1,0,0,1,0,0,0,1,1,TRUE,2.41067322828298e-15,"c10001",4.62951443833413e-09,"Su",0.00733237314071428,"Su=1","01011",12,0.000245010018709555
"3546",1,0,0,1,0,0,0,1,1,TRUE,2.41067322828298e-15,"c10001",4.62951443833413e-09,"br",0.838431178973464,"br=1","01011",12,0.996781792331286
"3547",0,1,0,1,0,0,0,1,1,TRUE,3.66297023928449e-08,"c00001",0.0703445552512069,"P",-0.00229187722112263,"P=0","11011",28,0.000226734594355109
"3548",0,1,0,1,0,0,0,1,1,TRUE,3.66297023928449e-08,"c00001",0.0703445552512069,"Pu",0.00370704810267313,"Pu=1","11011",28,0.000240752491328754
"3549",0,1,0,1,0,0,0,1,1,TRUE,3.66297023928449e-08,"c00001",0.0703445552512069,"K",-0.187824158867578,"K=0","11011",28,3.54618449777001e-05
"3550",0,1,0,1,0,0,0,1,1,TRUE,3.66297023928449e-08,"c00001",0.0703445552512069,"Ku",0.0341188423441365,"Ku=1","11011",28,0.000326322886714013
"3551",0,1,0,1,0,0,0,1,1,TRUE,3.66297023928449e-08,"c00001",0.0703445552512069,"C",0.1120090441732,"C=0","11011",28,0.000711083141895311
"3552",0,1,0,1,0,0,0,1,1,TRUE,3.66297023928449e-08,"c00001",0.0703445552512069,"Cu",0.173261272101356,"Cu=0","11011",28,0.0013120048141381
"3553",0,1,0,1,0,0,0,1,1,TRUE,3.66297023928449e-08,"c00001",0.0703445552512069,"S",0,"S=0","11011",28,0.000231991078873689
"3554",0,1,0,1,0,0,0,1,1,TRUE,3.66297023928449e-08,"c00001",0.0703445552512069,"Su",0.00689728542516245,"Su=1","11011",28,0.000248556894750158
"3555",0,1,0,1,0,0,0,1,1,TRUE,3.66297023928449e-08,"c00001",0.0703445552512069,"br",0.836547316591202,"br=1","11011",28,0.996667092252967
"3556",1,1,0,1,0,0,0,1,1,TRUE,3.66297023928449e-08,"c10001",0.0703445552512069,"P",-0.0025681997493797,"P=1","11011",28,0.000219873036711145
"3557",1,1,0,1,0,0,0,1,1,TRUE,3.66297023928449e-08,"c10001",0.0703445552512069,"Pu",0.000556056459533491,"Pu=1","11011",28,0.000226850868810714
"3558",1,1,0,1,0,0,0,1,1,TRUE,3.66297023928449e-08,"c10001",0.0703445552512069,"K",-0.19217425819704,"K=0","11011",28,3.30159140587166e-05
"3559",1,1,0,1,0,0,0,1,1,TRUE,3.66297023928449e-08,"c10001",0.0703445552512069,"Ku",0.0377100203064956,"Ku=1","11011",28,0.000328925892444171
"3560",1,1,0,1,0,0,0,1,1,TRUE,3.66297023928449e-08,"c10001",0.0703445552512069,"C",0.10563762639791,"C=0","11011",28,0.000648789640417978
"3561",1,1,0,1,0,0,0,1,1,TRUE,3.66297023928449e-08,"c10001",0.0703445552512069,"Cu",0.170265164826251,"Cu=0","11011",28,0.00123816276612193
"3562",1,1,0,1,0,0,0,1,1,TRUE,3.66297023928449e-08,"c10001",0.0703445552512069,"S",0,"S=0","11011",28,0.000225592950510388
"3563",1,1,0,1,0,0,0,1,1,TRUE,3.66297023928449e-08,"c10001",0.0703445552512069,"Su",0.00172616177738415,"Su=1","11011",28,0.000229520853241905
"3564",1,1,0,1,0,0,0,1,1,TRUE,3.66297023928449e-08,"c10001",0.0703445552512069,"br",0.83936225806375,"br=1","11011",28,0.996849268077683
"3565",0,0,1,1,0,0,0,1,1,TRUE,2.41067322828298e-15,"c01001",8.01598604886919e-14,"P",0.00305437364483057,"P=0","01011",12,0.0105134932144948
"3566",0,0,1,1,0,0,0,1,1,TRUE,2.41067322828298e-15,"c01001",8.01598604886919e-14,"Pu",-0.00136214928260565,"Pu=0","01011",12,0.0100592667158166
"3567",0,0,1,1,0,0,0,1,1,TRUE,2.41067322828298e-15,"c01001",8.01598604886919e-14,"K",0.270816195602923,"K=1","01011",12,0.152975491119328
"3568",0,0,1,1,0,0,0,1,1,TRUE,2.41067322828298e-15,"c01001",8.01598604886919e-14,"Ku",0.261079127677153,"Ku=1","01011",12,0.13878237247398
"3569",0,0,1,1,0,0,0,1,1,TRUE,2.41067322828298e-15,"c01001",8.01598604886919e-14,"C",0.185218477240139,"C=0","01011",12,0.0649943625523447
"3570",0,0,1,1,0,0,0,1,1,TRUE,2.41067322828298e-15,"c01001",8.01598604886919e-14,"Cu",0.295873277277314,"Cu=0","01011",12,0.196536573081376
"3571",0,0,1,1,0,0,0,1,1,TRUE,2.41067322828298e-15,"c01001",8.01598604886919e-14,"S",0,"S=0","01011",12,0.0101972264206477
"3572",0,0,1,1,0,0,0,1,1,TRUE,2.41067322828298e-15,"c01001",8.01598604886919e-14,"Su",0.00580383802041089,"Su=1","01011",12,0.0108065685029592
"3573",0,0,1,1,0,0,0,1,1,TRUE,2.41067322828298e-15,"c01001",8.01598604886919e-14,"br",0.368210370714461,"br=1","01011",12,0.405134645919053
"3574",1,0,1,1,0,0,0,1,1,TRUE,2.41067322828298e-15,"c11001",8.01598604886919e-14,"P",-0.00231372293989732,"P=1","01011",12,0.0100735662861682
"3575",1,0,1,1,0,0,0,1,1,TRUE,2.41067322828298e-15,"c11001",8.01598604886919e-14,"Pu",-0.000783137503326911,"Pu=0","01011",12,0.0102289368309542
"3576",1,0,1,1,0,0,0,1,1,TRUE,2.41067322828298e-15,"c11001",8.01598604886919e-14,"K",0.264509434785269,"K=1","01011",12,0.145204975866392
"3577",1,0,1,1,0,0,0,1,1,TRUE,2.41067322828298e-15,"c11001",8.01598604886919e-14,"Ku",0.269571286978104,"Ku=1","01011",12,0.152744240628962
"3578",1,0,1,1,0,0,0,1,1,TRUE,2.41067322828298e-15,"c11001",8.01598604886919e-14,"C",0.187776849647513,"C=0","01011",12,0.0674118298431908
"3579",1,0,1,1,0,0,0,1,1,TRUE,2.41067322828298e-15,"c11001",8.01598604886919e-14,"Cu",0.290284154443966,"Cu=0","01011",12,0.18789692993137
"3580",1,0,1,1,0,0,0,1,1,TRUE,2.41067322828298e-15,"c11001",8.01598604886919e-14,"S",0,"S=0","01011",12,0.0103093579644761
"3581",1,0,1,1,0,0,0,1,1,TRUE,2.41067322828298e-15,"c11001",8.01598604886919e-14,"Su",-0.00153793996881712,"Su=1","01011",12,0.0101520192167681
"3582",1,0,1,1,0,0,0,1,1,TRUE,2.41067322828298e-15,"c11001",8.01598604886919e-14,"br",0.367324730123749,"br=1","01011",12,0.405978143431718
"3583",0,1,1,1,0,0,0,1,1,TRUE,3.66297023928449e-08,"c01001",1.21801320855258e-06,"P",-0.000809144779362728,"P=0","11011",28,0.0101792012912672
"3584",0,1,1,1,0,0,0,1,1,TRUE,3.66297023928449e-08,"c01001",1.21801320855258e-06,"Pu",-0.00482878374856811,"Pu=1","11011",28,0.0097781485834874
"3585",0,1,1,1,0,0,0,1,1,TRUE,3.66297023928449e-08,"c01001",1.21801320855258e-06,"K",0.264390908802801,"K=1","11011",28,0.144365327772427
"3586",0,1,1,1,0,0,0,1,1,TRUE,3.66297023928449e-08,"c01001",1.21801320855258e-06,"Ku",0.262264944627613,"Ku=1","11011",28,0.1413285672201
"3587",0,1,1,1,0,0,0,1,1,TRUE,3.66297023928449e-08,"c01001",1.21801320855258e-06,"C",0.188481988490084,"C=0","11011",28,0.0675763373196539
"3588",0,1,1,1,0,0,0,1,1,TRUE,3.66297023928449e-08,"c01001",1.21801320855258e-06,"Cu",0.294488545836907,"Cu=0","11011",28,0.19506317014966
"3589",0,1,1,1,0,0,0,1,1,TRUE,3.66297023928449e-08,"c01001",1.21801320855258e-06,"S",0,"S=0","11011",28,0.0102618998916001
"3590",0,1,1,1,0,0,0,1,1,TRUE,3.66297023928449e-08,"c01001",1.21801320855258e-06,"Su",0.00382514919182614,"Su=1","11011",28,0.0106620370050675
"3591",0,1,1,1,0,0,0,1,1,TRUE,3.66297023928449e-08,"c01001",1.21801320855258e-06,"br",0.368963272256805,"br=1","11011",28,0.410785310766737
"3592",1,1,1,1,0,0,0,1,1,TRUE,3.66297023928449e-08,"c11001",1.21801320855258e-06,"P",0.00096343613670782,"P=1","11011",28,0.0101476215773728
"3593",1,1,1,1,0,0,0,1,1,TRUE,3.66297023928449e-08,"c11001",1.21801320855258e-06,"Pu",0.00485438141256186,"Pu=1","11011",28,0.0105502420568377
"3594",1,1,1,1,0,0,0,1,1,TRUE,3.66297023928449e-08,"c11001",1.21801320855258e-06,"K",0.267215395275036,"K=1","11011",28,0.145439318125142
"3595",1,1,1,1,0,0,0,1,1,TRUE,3.66297023928449e-08,"c11001",1.21801320855258e-06,"Ku",0.264047325165016,"Ku=1","11011",28,0.140903920182064
"3596",1,1,1,1,0,0,0,1,1,TRUE,3.66297023928449e-08,"c11001",1.21801320855258e-06,"C",0.187831690330623,"C=0","11011",28,0.0657540911946974
"3597",1,1,1,1,0,0,0,1,1,TRUE,3.66297023928449e-08,"c11001",1.21801320855258e-06,"Cu",0.290980642997875,"Cu=0","11011",28,0.184456086073419
"3598",1,1,1,1,0,0,0,1,1,TRUE,3.66297023928449e-08,"c11001",1.21801320855258e-06,"S",0,"S=0","11011",28,0.0100503251710431
"3599",1,1,1,1,0,0,0,1,1,TRUE,3.66297023928449e-08,"c11001",1.21801320855258e-06,"Su",0.00119404188873544,"Su=1","11011",28,0.0101710495792018
"3600",1,1,1,1,0,0,0,1,1,TRUE,3.66297023928449e-08,"c11001",1.21801320855258e-06,"br",0.373864917974892,"br=1","11011",28,0.422527346040222
"3601",0,0,0,0,1,0,0,1,1,TRUE,2.59936306012945e-15,"c00101",4.99187890468571e-09,"P",3.40405912239061e-05,"P=0","00011",4,0.000377565045342139
"3602",0,0,0,0,1,0,0,1,1,TRUE,2.59936306012945e-15,"c00101",4.99187890468571e-09,"Pu",0.00495389028112848,"Pu=0","00011",4,0.000396605211438204
"3603",0,0,0,0,1,0,0,1,1,TRUE,2.59936306012945e-15,"c00101",4.99187890468571e-09,"K",-0.0255165650418298,"K=0","00011",4,0.000292433357485845
"3604",0,0,0,0,1,0,0,1,1,TRUE,2.59936306012945e-15,"c00101",4.99187890468571e-09,"Ku",-0.0309523767441952,"Ku=0","00011",4,0.000276961549486463
"3605",0,0,0,0,1,0,0,1,1,TRUE,2.59936306012945e-15,"c00101",4.99187890468571e-09,"C",0,"C=1","00011",4,0.000377436541841366
"3606",0,0,0,0,1,0,0,1,1,TRUE,2.59936306012945e-15,"c00101",4.99187890468571e-09,"Cu",0.509819478944953,"Cu=0","00011",4,0.0617962055643422
"3607",0,0,0,0,1,0,0,1,1,TRUE,2.59936306012945e-15,"c00101",4.99187890468571e-09,"S",0,"S=0","00011",4,0.000377436541841366
"3608",0,0,0,0,1,0,0,1,1,TRUE,2.59936306012945e-15,"c00101",4.99187890468571e-09,"Su",0.00260457551571025,"Su=1","00011",4,0.000387396303315216
"3609",0,0,0,0,1,0,0,1,1,TRUE,2.59936306012945e-15,"c00101",4.99187890468571e-09,"br",0.781566693166693,"br=1","00011",4,0.935717959884907
"3610",1,0,0,0,1,0,0,1,1,TRUE,2.59936306012945e-15,"c10101",4.99187890468571e-09,"P",1.96943206015949e-05,"P=1","00011",4,0.000372412166554193
"3611",1,0,0,0,1,0,0,1,1,TRUE,2.59936306012945e-15,"c10101",4.99187890468571e-09,"Pu",-0.00583147331917538,"Pu=0","00011",4,0.000351246950630956
"3612",1,0,0,0,1,0,0,1,1,TRUE,2.59936306012945e-15,"c10101",4.99187890468571e-09,"K",-0.0267189845064532,"K=0","00011",4,0.000285035697627938
"3613",1,0,0,0,1,0,0,1,1,TRUE,2.59936306012945e-15,"c10101",4.99187890468571e-09,"Ku",-0.0312158824145686,"Ku=0","00011",4,0.000272501862291893
"3614",1,0,0,0,1,0,0,1,1,TRUE,2.59936306012945e-15,"c10101",4.99187890468571e-09,"C",0,"C=1","00011",4,0.000372338829729985
"3615",1,0,0,0,1,0,0,1,1,TRUE,2.59936306012945e-15,"c10101",4.99187890468571e-09,"Cu",0.507555370340018,"Cu=0","00011",4,0.0595968485945146
"3616",1,0,0,0,1,0,0,1,1,TRUE,2.59936306012945e-15,"c10101",4.99187890468571e-09,"S",0,"S=0","00011",4,0.000372338829729985
"3617",1,0,0,0,1,0,0,1,1,TRUE,2.59936306012945e-15,"c10101",4.99187890468571e-09,"Su",-0.0007619815026965,"Su=1","00011",4,0.000369512458607944
"3618",1,0,0,0,1,0,0,1,1,TRUE,2.59936306012945e-15,"c10101",4.99187890468571e-09,"br",0.783170923346593,"br=1","00011",4,0.938007764610312
"3619",0,1,0,0,1,0,0,1,1,TRUE,3.94968070273519e-08,"c00101",0.0758506115696133,"P",-0.00645999840893668,"P=0","10011",20,0.00033347935416112
"3620",0,1,0,0,1,0,0,1,1,TRUE,3.94968070273519e-08,"c00101",0.0758506115696133,"Pu",-0.00248490716038325,"Pu=1","10011",20,0.000347002460035623
"3621",0,1,0,0,1,0,0,1,1,TRUE,3.94968070273519e-08,"c00101",0.0758506115696133,"K",-0.0258033600641483,"K=0","10011",20,0.000274828520217216
"3622",0,1,0,0,1,0,0,1,1,TRUE,3.94968070273519e-08,"c00101",0.0758506115696133,"Ku",-0.0291628098427693,"Ku=0","10011",20,0.000265749156328973
"3623",0,1,0,0,1,0,0,1,1,TRUE,3.94968070273519e-08,"c00101",0.0758506115696133,"C",0,"C=1","10011",20,0.000355733174844261
"3624",0,1,0,0,1,0,0,1,1,TRUE,3.94968070273519e-08,"c00101",0.0758506115696133,"Cu",0.503925462490623,"Cu=0","10011",20,0.0549091656817638
"3625",0,1,0,0,1,0,0,1,1,TRUE,3.94968070273519e-08,"c00101",0.0758506115696133,"S",0,"S=0","10011",20,0.000355733174844261
"3626",0,1,0,0,1,0,0,1,1,TRUE,3.94968070273519e-08,"c00101",0.0758506115696133,"Su",-0.00766750201325728,"Su=1","10011",20,0.000329476793107618
"3627",0,1,0,0,1,0,0,1,1,TRUE,3.94968070273519e-08,"c00101",0.0758506115696133,"br",0.788245908952405,"br=1","10011",20,0.942828831684697
"3628",1,1,0,0,1,0,0,1,1,TRUE,3.94968070273519e-08,"c10101",0.0758506115696133,"P",0.00534571309116623,"P=1","10011",20,0.000384715803091964
"3629",1,1,0,0,1,0,0,1,1,TRUE,3.94968070273519e-08,"c10101",0.0758506115696133,"Pu",0.00228054370826561,"Pu=1","10011",20,0.000373102504949626
"3630",1,1,0,0,1,0,0,1,1,TRUE,3.94968070273519e-08,"c10101",0.0758506115696133,"K",-0.0351133179965452,"K=0","10011",20,0.000256701665773302
"3631",1,1,0,0,1,0,0,1,1,TRUE,3.94968070273519e-08,"c10101",0.0758506115696133,"Ku",-0.0292426695436979,"Ku=0","10011",20,0.000272222857961231
"3632",1,1,0,0,1,0,0,1,1,TRUE,3.94968070273519e-08,"c10101",0.0758506115696133,"C",0,"C=1","10011",20,0.000364690028942887
"3633",1,1,0,0,1,0,0,1,1,TRUE,3.94968070273519e-08,"c10101",0.0758506115696133,"Cu",0.507192507916699,"Cu=0","10011",20,0.0581611471570702
"3634",1,1,0,0,1,0,0,1,1,TRUE,3.94968070273519e-08,"c10101",0.0758506115696133,"S",0,"S=0","10011",20,0.000364690028942887
"3635",1,1,0,0,1,0,0,1,1,TRUE,3.94968070273519e-08,"c10101",0.0758506115696133,"Su",-0.0033899010931916,"Su=1","10011",20,0.000352534590343715
"3636",1,1,0,0,1,0,0,1,1,TRUE,3.94968070273519e-08,"c10101",0.0758506115696133,"br",0.78540236163927,"br=1","10011",20,0.939470195362924
"3637",0,0,1,0,1,0,0,1,1,TRUE,2.59936306012945e-15,"c01101",8.64341869770773e-14,"P",-0.00103776337360689,"P=0","00011",4,0.000710935234920254
"3638",0,0,1,0,1,0,0,1,1,TRUE,2.59936306012945e-15,"c01101",8.64341869770773e-14,"Pu",-0.00429099303716643,"Pu=0","00011",4,0.000688179041552255
"3639",0,0,1,0,1,0,0,1,1,TRUE,2.59936306012945e-15,"c01101",8.64341869770773e-14,"K",0.0304507012836826,"K=1","00011",4,0.000974053258274525
"3640",0,0,1,0,1,0,0,1,1,TRUE,2.59936306012945e-15,"c01101",8.64341869770773e-14,"Ku",-0.160727265869994,"Ku=0","00011",4,0.000143981714743336
"3641",0,0,1,0,1,0,0,1,1,TRUE,2.59936306012945e-15,"c01101",8.64341869770773e-14,"C",0,"C=1","00011",4,0.00071835147535406
"3642",0,0,1,0,1,0,0,1,1,TRUE,2.59936306012945e-15,"c01101",8.64341869770773e-14,"Cu",0.537688995545867,"Cu=0","00011",4,0.15541417433962
"3643",0,0,1,0,1,0,0,1,1,TRUE,2.59936306012945e-15,"c01101",8.64341869770773e-14,"S",0,"S=0","00011",4,0.00071835147535406
"3644",0,0,1,0,1,0,0,1,1,TRUE,2.59936306012945e-15,"c01101",8.64341869770773e-14,"Su",-0.00101636434956397,"Su=1","00011",4,0.000711087384400775
"3645",0,0,1,0,1,0,0,1,1,TRUE,2.59936306012945e-15,"c01101",8.64341869770773e-14,"br",0.706410401387673,"br=1","00011",4,0.839920886075781
"3646",1,0,1,0,1,0,0,1,1,TRUE,2.59936306012945e-15,"c11101",8.64341869770773e-14,"P",0.00057570462620199,"P=1","00011",4,0.000709607783026355
"3647",1,0,1,0,1,0,0,1,1,TRUE,2.59936306012945e-15,"c11101",8.64341869770773e-14,"Pu",0.00282630859693256,"Pu=0","00011",4,0.000725759315733081
"3648",1,0,1,0,1,0,0,1,1,TRUE,2.59936306012945e-15,"c11101",8.64341869770773e-14,"K",0.027772149359579,"K=1","00011",4,0.000931388838084455
"3649",1,0,1,0,1,0,0,1,1,TRUE,2.59936306012945e-15,"c11101",8.64341869770773e-14,"Ku",-0.162156809259336,"Ku=0","00011",4,0.00013940554292486
