"","condObs","node3","condition.x","sem.x","postces.x","postces_norm.x","cat.x","present_causes.x","condition.y","sem.y","postces.y","postces_norm.y","cat.y","present_causes.y","newProb","postces_norm","count","count_norm","Relevant","choice","condVerb","cause"
"966","0010","Ku_f=1",NA,NA,0,0,NA,NA,"c00101",TRUE,3.33918598375785e-06,3.33918598375785e-06,"Hotdog","Ku",0,0.0384833323403515,NA,NA,"TRUE","LongHotdog","AbsentNoSportySee_pizza","Ku"
"967","0010","Ku_p=0","c00101",TRUE,0.0395525009733962,0.0395525009733962,"Long","Ku",NA,NA,0,0,NA,NA,0,0.0384833323403515,1,0.032258064516129,"TRUE","LongHotdog","AbsentNoSportySee_pizza","Ku"
"968","0010","Ku_p=1","c00101",TRUE,4.09042555067035e-11,4.09042555067035e-11,"Long","Ku",NA,NA,0,0,NA,NA,0,0.0384833323403515,NA,NA,"TRUE","LongHotdog","AbsentNoSportySee_pizza","Ku"
"969","0010","P=0","c00101",TRUE,0.0509754481998725,0.0509754481998725,"Long","P","c00101",TRUE,0.0164119516380439,0.0164119516380439,"Hotdog","P",0.000836606590583918,0.0454924573390193,1,0.032258064516129,"TRUE","LongHotdog","AbsentNoSportySee_pizza","P"
"970","0010","Pu_f=0",NA,NA,0,0,NA,NA,"c00101",TRUE,0.0142551208062841,0.0142551208062841,"Hotdog","Pu",0,0.0384833323403515,NA,NA,"TRUE","LongHotdog","AbsentNoSportySee_pizza","Pu"
"971","0010","Pu_f=1",NA,NA,0,0,NA,NA,"c00101",TRUE,0.00448658041061973,0.00448658041061973,"Hotdog","Pu",0,0.0384833323403515,3,0.0967741935483871,"TRUE","LongHotdog","AbsentNoSportySee_pizza","Pu"
"972","0010","Pu_p=0","c00101",TRUE,0.0331568647069015,0.0331568647069015,"Long","Pu",NA,NA,0,0,NA,NA,0,0.0384833323403515,NA,NA,"TRUE","LongHotdog","AbsentNoSportySee_pizza","Pu"
"973","0010","Pu_p=1","c00101",TRUE,0.0041599370542288,0.0041599370542288,"Long","Pu",NA,NA,0,0,NA,NA,0,0.0384833323403515,NA,NA,"TRUE","LongHotdog","AbsentNoSportySee_pizza","Pu"
"974","0010","S=0","c00101",TRUE,0.0317165242661222,0.0317165242661222,"Long","S","c00101",TRUE,0.0178481730691224,0.0178481730691224,"Hotdog","S",0.000566082014252769,0.0430964929694223,NA,NA,"TRUE","LongHotdog","AbsentNoSportySee_pizza","S"
"975","0010","Su=0","c00101",TRUE,2.08185831904986e-09,2.08185831904986e-09,"Long","Su","c00101",TRUE,0.0160548331459698,0.0160548331459699,"Hotdog","Su",3.34238879458948e-11,0.0384833325976041,NA,NA,"TRUE","LongHotdog","AbsentNoSportySee_pizza","Su"
"976","0010","Su=1","c00101",TRUE,0.0319160394247172,0.0319160394247172,"Long","Su","c00101",TRUE,0.00287836504875086,0.00287836504875086,"Hotdog","Su",9.18660123746605e-05,0.0391969298589467,1,0.032258064516129,"TRUE","LongHotdog","AbsentNoSportySee_pizza","Su"
"977","0011","br_f=0",NA,NA,0,0,NA,NA,"c00111",TRUE,0.000881841742811049,0.000881841742811049,"Hotdog","br",0,0.0330010096383452,NA,NA,"TRUE","LongHotdog","AbsentNoSportySee_hotdog","br"
"978","0011","br_f=1",NA,NA,0,0,NA,NA,"c00111",TRUE,0.752011204560898,0.752011204560898,"Hotdog","br",0,0.0330010096383452,NA,NA,"TRUE","LongHotdog","AbsentNoSportySee_hotdog","br"
"979","0011","br_p=0","c00111",TRUE,0.032100484198948,0.032100484198948,"Long","br",NA,NA,0,0,NA,NA,0,0.0330010096383452,NA,NA,"TRUE","LongHotdog","AbsentNoSportySee_hotdog","br"
"980","0011","br_p=1","c00111",TRUE,1.01814406042338e-05,1.01814406042338e-05,"Long","br",NA,NA,0,0,NA,NA,0,0.0330010096383452,3,0.09375,"TRUE","LongHotdog","AbsentNoSportySee_hotdog","br"
"981","0011","C=1","c00111",TRUE,0.320627621236958,0.320627621236958,"Long","C","c00111",TRUE,0.0226806484956233,0.0226806484956233,"Hotdog","C",0.00727204237526331,0.141308667814428,15,0.46875,"TRUE","LongHotdog","AbsentNoSportySee_hotdog","C"
"982","0011","Cu=0","c00111",TRUE,1.86248186353711e-07,1.86248186353711e-07,"Long","Cu","c00111",TRUE,8.4303295915282e-11,8.4303295915282e-11,"Hotdog","Cu",1.57013359678614e-17,0.0330010096383453,NA,NA,"TRUE","LongHotdog","AbsentNoSportySee_hotdog","Cu"
"983","0011","Cu=1","c00111",TRUE,0.414460134182478,0.414460134182479,"Long","Cu","c00111",TRUE,0.0230569902047268,0.0230569902047268,"Hotdog","Cu",0.00955620325409517,0.223135410002478,6,0.1875,"TRUE","LongHotdog","AbsentNoSportySee_hotdog","Cu"
"984","0011","K=0","c00111",TRUE,0.0398055719313423,0.0398055719313423,"Long","K","c00111",TRUE,0.0209391593221331,0.0209391593221331,"Hotdog","K",0.000833495212579008,0.0389873485994222,4,0.125,"TRUE","LongHotdog","AbsentNoSportySee_hotdog","K"
"985","0011","Ku_f=0",NA,NA,0,0,NA,NA,"c00111",TRUE,0.0211216603086599,0.0211216603086599,"Hotdog","Ku",0,0.0330010096383452,3,0.09375,"TRUE","LongHotdog","AbsentNoSportySee_hotdog","Ku"
"986","0011","Ku_f=1",NA,NA,0,0,NA,NA,"c00111",TRUE,3.82012430413859e-06,3.82012430413859e-06,"Hotdog","Ku",0,0.0330010096383452,NA,NA,"TRUE","LongHotdog","AbsentNoSportySee_hotdog","Ku"
"987","0011","Ku_p=0","c00111",TRUE,0.0393388737024345,0.0393388737024346,"Long","Ku",NA,NA,0,0,NA,NA,0,0.0330010096383452,NA,NA,"TRUE","LongHotdog","AbsentNoSportySee_hotdog","Ku"
"988","0011","Ku_p=1","c00111",TRUE,4.04776495571477e-11,4.04776495571477e-11,"Long","Ku",NA,NA,0,0,NA,NA,0,0.0330010096383452,NA,NA,"TRUE","LongHotdog","AbsentNoSportySee_hotdog","Ku"
"989","0011","P=0","c00111",TRUE,0.0511407355413801,0.0511407355413801,"Long","P","c00111",TRUE,0.0196066508506582,0.0196066508506582,"Hotdog","P",0.00100269854600569,0.0403292844075934,NA,NA,"TRUE","LongHotdog","AbsentNoSportySee_hotdog","P"
"990","0011","Pu_f=0",NA,NA,0,0,NA,NA,"c00111",TRUE,0.0168220203171837,0.0168220203171837,"Hotdog","Pu",0,0.0330010096383452,NA,NA,"TRUE","LongHotdog","AbsentNoSportySee_hotdog","Pu"
"991","0011","Pu_f=1",NA,NA,0,0,NA,NA,"c00111",TRUE,0.00505512128188696,0.00505512128188696,"Hotdog","Pu",0,0.0330010096383452,NA,NA,"TRUE","LongHotdog","AbsentNoSportySee_hotdog","Pu"
"992","0011","Pu_p=0","c00111",TRUE,0.0339696522636238,0.0339696522636238,"Long","Pu",NA,NA,0,0,NA,NA,0,0.0330010096383452,NA,NA,"TRUE","LongHotdog","AbsentNoSportySee_hotdog","Pu"
"993","0011","Pu_p=1","c00111",TRUE,0.00416959438111587,0.00416959438111587,"Long","Pu",NA,NA,0,0,NA,NA,0,0.0330010096383452,NA,NA,"TRUE","LongHotdog","AbsentNoSportySee_hotdog","Pu"
"994","0011","S=1","c00111",TRUE,0.032275928318482,0.032275928318482,"Long","S","c00111",TRUE,0.0227961696300794,0.0227961696300794,"Hotdog","S",0.000735767536916399,0.0382327188527457,NA,NA,"TRUE","LongHotdog","AbsentNoSportySee_hotdog","S"
"995","0011","Su=0","c00111",TRUE,2.11865588624394e-09,2.11865588624394e-09,"Long","Su","c00111",TRUE,0.0126786999467385,0.0126786999467385,"Hotdog","Su",2.68618022720781e-11,0.0330010098156386,NA,NA,"TRUE","LongHotdog","AbsentNoSportySee_hotdog","Su"
"996","0011","Su=1","c00111",TRUE,0.0321010343953123,0.0321010343953123,"Long","Su","c00111",TRUE,0.0823460131299934,0.0823460131299934,"Hotdog","Su",0.00264339219980275,0.055992435209206,NA,NA,"TRUE","LongHotdog","AbsentNoSportySee_hotdog","Su"
"997","0100","br_f=0",NA,NA,0,0,NA,NA,"c01001",TRUE,2.18140177548609e-06,2.18140177548609e-06,"Hotdog","br",0,0.0534125606574471,NA,NA,"TRUE","LongHotdog","AbsentYesLazySee_pizza","br"
"998","0100","br_f=1",NA,NA,0,0,NA,NA,"c01001",TRUE,0.821299140799916,0.821299140799916,"Hotdog","br",0,0.0534125606574471,2,0.0666666666666667,"TRUE","LongHotdog","AbsentYesLazySee_pizza","br"
"999","0100","br_p=1","c01001",TRUE,0.626339733795392,0.626339733795392,"Long","br",NA,NA,0,0,NA,NA,0,0.0534125606574471,4,0.133333333333333,"TRUE","LongHotdog","AbsentYesLazySee_pizza","br"
"1000","0100","C=0","c01001",TRUE,0.0252232688786381,0.0252232688786381,"Long","C","c01001",TRUE,0.0237783301307736,0.0237783301307737,"Hotdog","C",0.000599767214373525,0.0602196902551335,NA,NA,"TRUE","LongHotdog","AbsentYesLazySee_pizza","C"
"1001","0100","Cu=0","c01001",TRUE,0.0143755214880774,0.0143755214880774,"Long","Cu","c01001",TRUE,8.92303775611054e-11,8.92303775611054e-11,"Hotdog","Cu",1.28273321001893e-12,0.0534125606711499,NA,NA,"TRUE","LongHotdog","AbsentYesLazySee_pizza","Cu"
"1002","0100","Cu=1","c01001",TRUE,0.0147491383159378,0.0147491383159378,"Long","Cu","c01001",TRUE,0.0244291372879766,0.0244291372879766,"Hotdog","Cu",0.0003603087247994,0.0574036380265633,4,0.133333333333333,"TRUE","LongHotdog","AbsentYesLazySee_pizza","Cu"
"1003","0100","K=1","c01001",TRUE,0.0214502748794388,0.0214502748794388,"Long","K","c01001",TRUE,0.0263259000128248,0.0263259000128248,"Hotdog","K",0.000564697791723713,0.0597987940853036,1,0.0333333333333333,"TRUE","LongHotdog","AbsentYesLazySee_pizza","K"
"1004","0100","Ku_f=0",NA,NA,0,0,NA,NA,"c01001",TRUE,0.0140556133780362,0.0140556133780362,"Hotdog","Ku",0,0.0534125606574471,2,0.0666666666666667,"TRUE","LongHotdog","AbsentYesLazySee_pizza","Ku"
"1005","0100","Ku_f=1",NA,NA,0,0,NA,NA,"c01001",TRUE,7.20614176593955e-05,7.20614176593955e-05,"Hotdog","Ku",0,0.0534125606574471,NA,NA,"TRUE","LongHotdog","AbsentYesLazySee_pizza","Ku"
"1006","0100","Ku_p=0","c01001",TRUE,0.153088542682461,0.153088542682461,"Long","Ku",NA,NA,0,0,NA,NA,0,0.0534125606574471,NA,NA,"TRUE","LongHotdog","AbsentYesLazySee_pizza","Ku"
"1007","0100","P=0","c01001",TRUE,0.0527334703201771,0.0527334703201771,"Long","P","c01001",TRUE,0.0205017636517542,0.0205017636517542,"Hotdog","P",0.00108112914504106,0.0663054280989225,NA,NA,"TRUE","LongHotdog","AbsentYesLazySee_pizza","P"
"1008","0100","Pu_f=0",NA,NA,0,0,NA,NA,"c01001",TRUE,0.0176789439608663,0.0176789439608663,"Hotdog","Pu",0,0.0534125606574471,1,0.0333333333333333,"TRUE","LongHotdog","AbsentYesLazySee_pizza","Pu"
"1009","0100","Pu_f=1",NA,NA,0,0,NA,NA,"c01001",TRUE,0.00529360462844492,0.00529360462844492,"Hotdog","Pu",0,0.0534125606574471,5,0.166666666666667,"TRUE","LongHotdog","AbsentYesLazySee_pizza","Pu"
"1010","0100","Pu_p=0","c01001",TRUE,0.0312609524425113,0.0312609524425113,"Long","Pu",NA,NA,0,0,NA,NA,0,0.0534125606574471,NA,NA,"TRUE","LongHotdog","AbsentYesLazySee_pizza","Pu"
"1011","0100","Pu_p=1","c01001",TRUE,0.00374578811183214,0.00374578811183214,"Long","Pu",NA,NA,0,0,NA,NA,0,0.0534125606574471,NA,NA,"TRUE","LongHotdog","AbsentYesLazySee_pizza","Pu"
"1012","0100","S=0","c01001",TRUE,0.0284785856597382,0.0284785856597382,"Long","S","c01001",TRUE,0.0229734756828672,0.0229734756828672,"Hotdog","S",0.000654252095136447,0.0608794911722473,NA,NA,"TRUE","LongHotdog","AbsentYesLazySee_pizza","S"
"1013","0100","Su=0","c01001",TRUE,1.8965430142632e-09,1.8965430142632e-09,"Long","Su","c01001",TRUE,0.0202464068358911,0.0202464068358911,"Hotdog","Su",3.839818144854e-11,0.0534125610676361,NA,NA,"TRUE","LongHotdog","AbsentYesLazySee_pizza","Su"
"1014","0100","Su=1","c01001",TRUE,0.0285547215292532,0.0285547215292532,"Long","Su","c01001",TRUE,0.0033434407219835,0.0033434407219835,"Hotdog","Su",9.54710187658039e-05,0.0544422300485732,3,0.1,"TRUE","LongHotdog","AbsentYesLazySee_pizza","Su"
"1015","0101","br_f=0",NA,NA,0,0,NA,NA,"c01011",TRUE,0.00113487461863727,0.00113487461863727,"Hotdog","br",0,0.0515506041739614,NA,NA,"TRUE","LongHotdog","AbsentYesLazySee_hotdog","br"
"1016","0101","br_f=1",NA,NA,0,0,NA,NA,"c01011",TRUE,0.724603861705168,0.724603861705168,"Hotdog","br",0,0.0515506041739614,1,0.0344827586206897,"TRUE","LongHotdog","AbsentYesLazySee_hotdog","br"
"1017","0101","br_p=1","c01011",TRUE,0.625831451916236,0.625831451916236,"Long","br",NA,NA,0,0,NA,NA,0,0.0515506041739614,5,0.172413793103448,"TRUE","LongHotdog","AbsentYesLazySee_hotdog","br"
"1018","0101","C=0","c01011",TRUE,0.024885897364787,0.024885897364787,"Long","C","c01011",TRUE,0.0273786833836489,0.0273786833836489,"Hotdog","C",0.000681343104668488,0.0590764608488507,2,0.0689655172413793,"TRUE","LongHotdog","AbsentYesLazySee_hotdog","C"
"1019","0101","Cu=0","c01011",TRUE,0.0144404399568918,0.0144404399568918,"Long","Cu","c01011",TRUE,1.00160538788886e-10,1.00160538788886e-10,"Hotdog","Cu",1.44636224643084e-12,0.0515506041888736,NA,NA,"TRUE","LongHotdog","AbsentYesLazySee_hotdog","Cu"
"1020","0101","Cu=1","c01011",TRUE,0.0150212068541532,0.0150212068541532,"Long","Cu","c01011",TRUE,0.0275940116605571,0.0275940116605571,"Hotdog","Cu",0.000414495357089144,0.0560062337758971,10,0.344827586206897,"TRUE","LongHotdog","AbsentYesLazySee_hotdog","Cu"
"1021","0101","K=1","c01011",TRUE,0.0213495281855966,0.0213495281855966,"Long","K","c01011",TRUE,0.0299932940727992,0.0299932940727992,"Hotdog","K",0.000640342677186115,0.0585940095932216,1,0.0344827586206897,"TRUE","LongHotdog","AbsentYesLazySee_hotdog","K"
"1022","0101","Ku_f=0",NA,NA,0,0,NA,NA,"c01011",TRUE,0.0167153186633038,0.0167153186633038,"Hotdog","Ku",0,0.0515506041739614,1,0.0344827586206897,"TRUE","LongHotdog","AbsentYesLazySee_hotdog","Ku"
"1023","0101","Ku_f=1",NA,NA,0,0,NA,NA,"c01011",TRUE,6.49605896785851e-05,6.49605896785851e-05,"Hotdog","Ku",0,0.0515506041739614,NA,NA,"TRUE","LongHotdog","AbsentYesLazySee_hotdog","Ku"
"1024","0101","Ku_p=0","c01011",TRUE,0.153059781837695,0.153059781837695,"Long","Ku",NA,NA,0,0,NA,NA,0,0.0515506041739614,1,0.0344827586206897,"TRUE","LongHotdog","AbsentYesLazySee_hotdog","Ku"
"1025","0101","P=0","c01011",TRUE,0.0530501394626105,0.0530501394626105,"Long","P","c01011",TRUE,0.0235146377532944,0.0235146377532944,"Hotdog","P",0.00124745481222503,0.0661586002199405,NA,NA,"TRUE","LongHotdog","AbsentYesLazySee_hotdog","P"
"1026","0101","Pu_f=0",NA,NA,0,0,NA,NA,"c01011",TRUE,0.020426677338465,0.020426677338465,"Hotdog","Pu",0,0.0515506041739614,NA,NA,"TRUE","LongHotdog","AbsentYesLazySee_hotdog","Pu"
"1027","0101","Pu_f=1",NA,NA,0,0,NA,NA,"c01011",TRUE,0.00593089881448281,0.00593089881448281,"Hotdog","Pu",0,0.0515506041739614,3,0.103448275862069,"TRUE","LongHotdog","AbsentYesLazySee_hotdog","Pu"
"1028","0101","Pu_p=0","c01011",TRUE,0.031252107806138,0.031252107806138,"Long","Pu",NA,NA,0,0,NA,NA,0,0.0515506041739614,NA,NA,"TRUE","LongHotdog","AbsentYesLazySee_hotdog","Pu"
"1029","0101","Pu_p=1","c01011",TRUE,0.00373923254276136,0.00373923254276136,"Long","Pu",NA,NA,0,0,NA,NA,0,0.0515506041739614,NA,NA,"TRUE","LongHotdog","AbsentYesLazySee_hotdog","Pu"
"1030","0101","S=1","c01011",TRUE,0.0287150288636301,0.0287150288636301,"Long","S","c01011",TRUE,0.0273351004719797,0.0273351004719797,"Hotdog","S",0.000784928199043126,0.0603131146633893,NA,NA,"TRUE","LongHotdog","AbsentYesLazySee_hotdog","S"
"1031","0101","Su=0","c01011",TRUE,1.86257609647146e-09,1.86257609647146e-09,"Long","Su","c01011",TRUE,0.0159333658674395,0.0159333658674395,"Hotdog","Su",2.9677106401027e-11,0.051550604479936,NA,NA,"TRUE","LongHotdog","AbsentYesLazySee_hotdog","Su"
"1032","0101","Su=1","c01011",TRUE,0.0286551833469245,0.0286551833469245,"Long","Su","c01011",TRUE,0.079374314960385,0.079374314960385,"Hotdog","Su",0.00227448554822637,0.081244330490277,1,0.0344827586206897,"TRUE","LongHotdog","AbsentYesLazySee_hotdog","Su"
"1033","0110","br_f=0",NA,NA,0,0,NA,NA,"c01101",TRUE,2.17185127697014e-06,2.17185127697014e-06,"Hotdog","br",0,0.0367202088872511,NA,NA,"TRUE","LongHotdog","AbsentYesSportySee_pizza","br"
"1034","0110","br_f=1",NA,NA,0,0,NA,NA,"c01101",TRUE,0.82435668273858,0.82435668273858,"Hotdog","br",0,0.0367202088872511,NA,NA,"TRUE","LongHotdog","AbsentYesSportySee_pizza","br"
"1035","0110","br_p=0","c01101",TRUE,0.0360563903190581,0.0360563903190581,"Long","br",NA,NA,0,0,NA,NA,0,0.0367202088872511,NA,NA,"TRUE","LongHotdog","AbsentYesSportySee_pizza","br"
"1036","0110","br_p=1","c01101",TRUE,7.44880361306954e-06,7.44880361306954e-06,"Long","br",NA,NA,0,0,NA,NA,0,0.0367202088872511,NA,NA,"TRUE","LongHotdog","AbsentYesSportySee_pizza","br"
"1037","0110","C=1","c01101",TRUE,0.28107540192405,0.28107540192405,"Long","C","c01101",TRUE,0.0238499979130031,0.0238499979130031,"Hotdog","C",0.00670364774928511,0.140338421804123,17,0.53125,"TRUE","LongHotdog","AbsentYesSportySee_pizza","C"
"1038","0110","Cu=0","c01101",TRUE,2.4892179544394e-07,2.4892179544394e-07,"Long","Cu","c01101",TRUE,8.8145897552289e-11,8.8145897552289e-11,"Hotdog","Cu",2.19414350797334e-17,0.0367202088872513,NA,NA,"TRUE","LongHotdog","AbsentYesSportySee_pizza","Cu"
"1039","0110","Cu=1","c01101",TRUE,0.366630897527071,0.366630897527071,"Long","Cu","c01101",TRUE,0.0240022285588801,0.0240022285588801,"Hotdog","Cu",0.0087999585991921,0.213432148006544,8,0.25,"TRUE","LongHotdog","AbsentYesSportySee_pizza","Cu"
"1040","0110","K=1","c01101",TRUE,0.0284439245181612,0.0284439245181612,"Long","K","c01101",TRUE,0.0260595123478622,0.0260595123478622,"Hotdog","K",0.000741234802202684,0.0425880720323358,NA,NA,"TRUE","LongHotdog","AbsentYesSportySee_pizza","K"
"1041","0110","Ku_f=0",NA,NA,0,0,NA,NA,"c01101",TRUE,0.0139382131801236,0.0139382131801236,"Hotdog","Ku",0,0.0367202088872511,NA,NA,"TRUE","LongHotdog","AbsentYesSportySee_pizza","Ku"
"1042","0110","Ku_f=1",NA,NA,0,0,NA,NA,"c01101",TRUE,7.16621093091281e-05,7.16621093091281e-05,"Hotdog","Ku",0,0.0367202088872511,1,0.03125,"TRUE","LongHotdog","AbsentYesSportySee_pizza","Ku"
"1043","0110","Ku_p=0","c01101",TRUE,0.120341702808182,0.120341702808182,"Long","Ku",NA,NA,0,0,NA,NA,0,0.0367202088872511,NA,NA,"TRUE","LongHotdog","AbsentYesSportySee_pizza","Ku"
"1044","0110","P=0","c01101",TRUE,0.0546377840616259,0.0546377840616259,"Long","P","c01101",TRUE,0.0201761524860624,0.0201761524860624,"Hotdog","P",0.00110238026272791,0.0457779853767634,NA,NA,"TRUE","LongHotdog","AbsentYesSportySee_pizza","P"
"1045","0110","Pu_f=0",NA,NA,0,0,NA,NA,"c01101",TRUE,0.0173833819112314,0.0173833819112314,"Hotdog","Pu",0,0.0367202088872511,NA,NA,"TRUE","LongHotdog","AbsentYesSportySee_pizza","Pu"
"1046","0110","Pu_f=1",NA,NA,0,0,NA,NA,"c01101",TRUE,0.00526765717950548,0.00526765717950548,"Hotdog","Pu",0,0.0367202088872511,4,0.125,"TRUE","LongHotdog","AbsentYesSportySee_pizza","Pu"
"1047","0110","Pu_p=0","c01101",TRUE,0.036584437789982,0.036584437789982,"Long","Pu",NA,NA,0,0,NA,NA,0,0.0367202088872511,NA,NA,"TRUE","LongHotdog","AbsentYesSportySee_pizza","Pu"
"1048","0110","Pu_p=1","c01101",TRUE,0.00462742876314,0.00462742876314,"Long","Pu",NA,NA,0,0,NA,NA,0,0.0367202088872511,NA,NA,"TRUE","LongHotdog","AbsentYesSportySee_pizza","Pu"
"1049","0110","S=0","c01101",TRUE,0.0355373622761102,0.0355373622761102,"Long","S","c01101",TRUE,0.0218504749065848,0.0218504749065848,"Hotdog","S",0.000776508242660362,0.0428895798683458,NA,NA,"TRUE","LongHotdog","AbsentYesSportySee_pizza","S"
"1050","0110","Su=0","c01101",TRUE,2.38948535868762e-09,2.38948535868762e-09,"Long","Su","c01101",TRUE,0.0197177703040144,0.0197177703040144,"Hotdog","Su",4.7115323447408e-11,0.036720209233268,NA,NA,"TRUE","LongHotdog","AbsentYesSportySee_pizza","Su"
"1051","0110","Su=1","c01101",TRUE,0.0360569698977257,0.0360569698977257,"Long","Su","c01101",TRUE,0.00332409442542086,0.00332409442542086,"Hotdog","Su",0.000119856772634598,0.0376110770316066,NA,NA,"TRUE","LongHotdog","AbsentYesSportySee_pizza","Su"
"1052","0111","br_f=0",NA,NA,0,0,NA,NA,"c01111",TRUE,0.00113671887886267,0.00113671887886267,"Hotdog","br",0,0.0328707570190892,NA,NA,"TRUE","LongHotdog","AbsentYesSportySee_hotdog","br"
"1053","0111","br_f=1",NA,NA,0,0,NA,NA,"c01111",TRUE,0.726839406394335,0.726839406394335,"Hotdog","br",0,0.0328707570190892,NA,NA,"TRUE","LongHotdog","AbsentYesSportySee_hotdog","br"
"1054","0111","br_p=0","c01111",TRUE,0.0351231462715496,0.0351231462715496,"Long","br",NA,NA,0,0,NA,NA,0,0.0328707570190892,NA,NA,"TRUE","LongHotdog","AbsentYesSportySee_hotdog","br"
"1055","0111","br_p=1","c01111",TRUE,7.53944575370547e-06,7.53944575370547e-06,"Long","br",NA,NA,0,0,NA,NA,0,0.0328707570190892,NA,NA,"TRUE","LongHotdog","AbsentYesSportySee_hotdog","br"
"1056","0111","C=1","c01111",TRUE,0.283823464111967,0.283823464111967,"Long","C","c01111",TRUE,0.0272725129213163,0.0272725129213163,"Hotdog","C",0.00774057909236637,0.15457806388292,18,0.580645161290323,"TRUE","LongHotdog","AbsentYesSportySee_hotdog","C"
"1057","0111","Cu=0","c01111",TRUE,2.47878480837339e-07,2.47878480837339e-07,"Long","Cu","c01111",TRUE,1.00530139369405e-10,1.00530139369405e-10,"Hotdog","Cu",2.4919258225254e-17,0.0328707570190894,NA,NA,"TRUE","LongHotdog","AbsentYesSportySee_hotdog","Cu"
"1058","0111","Cu=1","c01111",TRUE,0.36408764234784,0.364087642347841,"Long","Cu","c01111",TRUE,0.0272414539218684,0.0272414539218684,"Hotdog","Cu",0.0099182767325404,0.23894628186997,9,0.290322580645161,"TRUE","LongHotdog","AbsentYesSportySee_hotdog","Cu"
"1059","0111","K=1","c01111",TRUE,0.0285223977918767,0.0285223977918767,"Long","K","c01111",TRUE,0.0296043811909961,0.0296043811909961,"Hotdog","K",0.000844387936711941,0.038918161000859,2,0.0645161290322581,"TRUE","LongHotdog","AbsentYesSportySee_hotdog","K"
"1060","0111","Ku_f=0",NA,NA,0,0,NA,NA,"c01111",TRUE,0.0164311133164433,0.0164311133164433,"Hotdog","Ku",0,0.0328707570190892,1,0.032258064516129,"TRUE","LongHotdog","AbsentYesSportySee_hotdog","Ku"
"1061","0111","Ku_f=1",NA,NA,0,0,NA,NA,"c01111",TRUE,6.31632383042618e-05,6.31632383042618e-05,"Hotdog","Ku",0,0.0328707570190892,NA,NA,"TRUE","LongHotdog","AbsentYesSportySee_hotdog","Ku"
"1062","0111","Ku_p=0","c01111",TRUE,0.121643443548319,0.121643443548319,"Long","Ku",NA,NA,0,0,NA,NA,0,0.0328707570190892,NA,NA,"TRUE","LongHotdog","AbsentYesSportySee_hotdog","Ku"
"1063","0111","P=0","c01111",TRUE,0.054009688764589,0.054009688764589,"Long","P","c01111",TRUE,0.0233326129866465,0.0233326129866465,"Hotdog","P",0.00126018716547339,0.0422929688503893,NA,NA,"TRUE","LongHotdog","AbsentYesSportySee_hotdog","P"
"1064","0111","Pu_f=0",NA,NA,0,0,NA,NA,"c01111",TRUE,0.0198538557502583,0.0198538557502583,"Hotdog","Pu",0,0.0328707570190892,1,0.032258064516129,"TRUE","LongHotdog","AbsentYesSportySee_hotdog","Pu"
"1065","0111","Pu_f=1",NA,NA,0,0,NA,NA,"c01111",TRUE,0.00583915942653611,0.00583915942653611,"Hotdog","Pu",0,0.0328707570190892,NA,NA,"TRUE","LongHotdog","AbsentYesSportySee_hotdog","Pu"
"1066","0111","Pu_p=0","c01111",TRUE,0.0368602658662664,0.0368602658662664,"Long","Pu",NA,NA,0,0,NA,NA,0,0.0328707570190892,NA,NA,"TRUE","LongHotdog","AbsentYesSportySee_hotdog","Pu"
"1067","0111","Pu_p=1","c01111",TRUE,0.00458500409033052,0.00458500409033052,"Long","Pu",NA,NA,0,0,NA,NA,0,0.0328707570190892,NA,NA,"TRUE","LongHotdog","AbsentYesSportySee_hotdog","Pu"
"1068","0111","S=1","c01111",TRUE,0.0354821582954985,0.0354821582954985,"Long","S","c01111",TRUE,0.0272209174844946,0.0272209174844946,"Hotdog","S",0.000965856903133541,0.0398752088511238,NA,NA,"TRUE","LongHotdog","AbsentYesSportySee_hotdog","S"
"1069","0111","Su=0","c01111",TRUE,2.36314740377124e-09,2.36314740377124e-09,"Long","Su","c01111",TRUE,0.0158094239003839,0.0158094239003839,"Hotdog","Su",3.73599990453111e-11,0.0328707572646995,NA,NA,"TRUE","LongHotdog","AbsentYesSportySee_hotdog","Su"
"1070","0111","Su=1","c01111",TRUE,0.0358549992243809,0.0358549992243809,"Long","Su","c01111",TRUE,0.0793552804890244,0.0793552804890244,"Hotdog","Su",0.0028452835203845,0.0580694740509674,NA,NA,"TRUE","LongHotdog","AbsentYesSportySee_hotdog","Su"
"1071","1000","br_f=0",NA,NA,0,0,NA,NA,"c10001",TRUE,0.00238988558859456,0.00238988558859456,"Hotdog","br",0,0.0521349671640108,NA,NA,"TRUE","LongHotdog","HotdogNoLazySee_pizza","br"
"1072","1000","br_f=1",NA,NA,0,0,NA,NA,"c10001",TRUE,0.632293919914345,0.632293919914345,"Hotdog","br",0,0.0521349671640108,NA,NA,"TRUE","LongHotdog","HotdogNoLazySee_pizza","br"
"1073","1000","br_p=1","c10001",TRUE,0.646249244648694,0.646249244648694,"Long","br",NA,NA,0,0,NA,NA,0,0.0521349671640108,NA,NA,"TRUE","LongHotdog","HotdogNoLazySee_pizza","br"
"1074","1000","C=0","c10001",TRUE,0.023975380118359,0.023975380118359,"Long","C","c10001",TRUE,0.0302270290230185,0.0302270290230185,"Hotdog","C",0.00072470451067554,0.0602665233081242,2,0.0645161290322581,"TRUE","LongHotdog","HotdogNoLazySee_pizza","C"
