"","P","K","C","S","Pu_path","Ku_path","Cu_path","Su_path","br_path","sem_path","prior_path","condition_path","posterior_path","Pu_food","Ku_food","Cu_food","Su_food","br_food","sem_food","prior_food","condition_food","posterior_food","pFood","pPath","postFood","postPath"
"10124",1,0,0,1,1,1,1,0,0,FALSE,4.09105805539615e-19,"c10010",6.54573945155338e-18,1,0,1,0,0,TRUE,0.0052448992460284,"c10011",0.138810606201837,2,2,64,64
"10125",1,0,0,1,1,1,1,0,0,FALSE,4.09105805539615e-19,"c10010",6.54573945155338e-18,0,0,0,1,1,TRUE,7.42748794846126e-12,"c10011",1.96574625425543e-10,2,2,64,64
"10126",1,0,0,1,1,1,1,0,0,FALSE,4.09105805539615e-19,"c10010",6.54573945155338e-18,0,0,1,0,0,FALSE,0.0247122658534633,"c10010",0.999872029118856,2,2,64,64
"10127",1,0,0,1,1,1,1,0,0,FALSE,4.09105805539615e-19,"c10010",6.54573945155338e-18,1,0,1,0,1,TRUE,0.00481378364384903,"c10011",0.127400774425392,2,2,64,64
"10128",1,0,0,1,1,1,1,0,0,FALSE,4.09105805539615e-19,"c10010",6.54573945155338e-18,1,1,1,1,1,TRUE,5.40470547849007e-08,"c10011",1.43040010612157e-06,2,2,64,64
"10129",1,0,0,1,1,1,1,0,0,FALSE,4.09105805539615e-19,"c10010",6.54573945155338e-18,1,0,1,1,1,TRUE,0.000422296965161857,"c10011",0.0111764392377416,2,2,64,64
"10130",1,0,0,1,1,1,1,0,0,FALSE,4.09105805539615e-19,"c10010",6.54573945155338e-18,1,1,1,1,0,TRUE,5.88874319795399e-08,"c10011",1.55850470091282e-06,2,2,64,64
"10131",1,0,0,1,1,1,1,0,0,FALSE,4.09105805539615e-19,"c10010",6.54573945155338e-18,0,1,0,1,1,TRUE,9.50596099857869e-16,"c10011",2.51583137606107e-14,2,2,64,64
"10132",1,0,0,1,1,1,1,0,0,FALSE,4.09105805539615e-19,"c10010",6.54573945155338e-18,1,1,1,0,1,TRUE,6.16085006014784e-07,"c10011",1.63052003756854e-05,2,2,64,64
"10133",1,0,0,1,1,1,1,0,0,FALSE,4.09105805539615e-19,"c10010",6.54573945155338e-18,0,1,1,0,1,TRUE,2.90279293134155e-06,"c10011",7.68248211408534e-05,2,2,64,64
"10134",1,0,0,1,1,1,1,0,0,FALSE,4.09105805539615e-19,"c10010",6.54573945155338e-18,0,0,0,0,1,TRUE,8.46662963525793e-11,"c10011",2.24076371542605e-09,2,2,64,64
"10135",1,0,0,1,1,1,1,0,0,FALSE,4.09105805539615e-19,"c10010",6.54573945155338e-18,0,1,1,1,0,TRUE,2.77458499437922e-07,"c10011",7.34316918137066e-06,2,2,64,64
"10136",1,0,0,1,1,1,1,0,0,FALSE,4.09105805539615e-19,"c10010",6.54573945155338e-18,1,1,0,1,1,TRUE,2.01753283045202e-16,"c10011",5.33956787519264e-15,2,2,64,64
"10137",1,0,0,1,1,1,1,0,0,FALSE,4.09105805539615e-19,"c10010",6.54573945155338e-18,1,0,0,0,0,TRUE,1.95787845672427e-11,"c10011",5.1816876301906e-10,2,2,64,64
"10138",1,0,0,1,1,1,1,0,0,FALSE,4.09105805539615e-19,"c10010",6.54573945155338e-18,0,0,1,0,1,TRUE,0.0226809888212687,"c10011",0.600271170112835,2,2,64,64
"10139",1,0,0,1,1,1,1,0,0,FALSE,4.09105805539615e-19,"c10010",6.54573945155338e-18,1,0,0,1,0,TRUE,1.71758058027165e-12,"c10011",4.54571938114061e-11,2,2,64,64
"10140",1,0,0,1,1,1,1,0,0,FALSE,4.09105805539615e-19,"c10010",6.54573945155338e-18,0,0,1,1,1,TRUE,0.00198972647188465,"c10011",0.0526597604229088,2,2,64,64
"10141",1,0,0,1,1,1,1,0,0,FALSE,4.09105805539615e-19,"c10010",6.54573945155338e-18,1,1,1,0,0,TRUE,6.71260701063133e-07,"c10011",1.77654708819432e-05,2,2,64,64
"10142",1,0,0,1,1,1,1,0,0,FALSE,4.09105805539615e-19,"c10010",6.54573945155338e-18,1,0,1,1,0,TRUE,0.000460117279472598,"c10011",0.0121773852063784,2,2,64,64
"10143",1,0,0,1,1,1,1,0,0,FALSE,4.09105805539615e-19,"c10010",6.54573945155338e-18,0,0,1,1,0,TRUE,0.00216792353879996,"c10011",0.0573758935117634,2,2,64,64
"10144",1,0,0,1,1,1,1,0,0,FALSE,4.09105805539615e-19,"c10010",6.54573945155338e-18,0,1,1,0,0,FALSE,3.16276292899535e-06,"c10010",0.000127967148224625,2,2,64,64
"10145",1,0,0,1,1,0,1,1,0,FALSE,0.00439649807350159,"c10010",0.0703444695692813,1,1,0,0,1,TRUE,2.29979548549112e-15,"c10011",6.08659938935921e-14,2,2,64,64
"10146",1,0,0,1,1,0,1,1,0,FALSE,0.00439649807350159,"c10010",0.0703444695692813,1,0,0,1,1,TRUE,1.57640040665514e-12,"c10011",4.17207434881271e-11,2,2,64,64
"10147",1,0,0,1,1,0,1,1,0,FALSE,0.00439649807350159,"c10010",0.0703444695692813,0,1,0,1,0,TRUE,1.03573013170063e-15,"c10011",2.74114564835044e-14,2,2,64,64
"10148",1,0,0,1,1,0,1,1,0,FALSE,0.00439649807350159,"c10010",0.0703444695692813,1,1,0,0,0,TRUE,2.50576189133152e-15,"c10011",6.63170655559447e-14,2,2,64,64
"10149",1,0,0,1,1,0,1,1,0,FALSE,0.00439649807350159,"c10010",0.0703444695692813,0,1,0,0,1,TRUE,1.0835891173522e-14,"c10011",2.86780842105347e-13,2,2,64,64
"10150",1,0,0,1,1,0,1,1,0,FALSE,0.00439649807350159,"c10010",0.0703444695692813,1,1,0,1,0,TRUE,2.19822019520893e-16,"c10011",5.81777196374421e-15,2,2,64,64
"10151",1,0,0,1,1,0,1,1,0,FALSE,0.00439649807350159,"c10010",0.0703444695692813,0,1,0,0,0,FALSE,1.18063381429017e-14,"c10010",4.77691011637935e-13,2,2,64,64
"10152",1,0,0,1,1,0,1,1,0,FALSE,0.00439649807350159,"c10010",0.0703444695692813,0,0,0,0,0,FALSE,9.22488891811912e-11,"c10010",3.73244139394169e-09,2,2,64,64
"10153",1,0,0,1,1,0,1,1,0,FALSE,0.00439649807350159,"c10010",0.0703444695692813,1,0,0,0,1,TRUE,1.79694649020388e-11,"c10011",4.75576784065668e-10,2,2,64,64
"10154",1,0,0,1,1,0,1,1,0,FALSE,0.00439649807350159,"c10010",0.0703444695692813,0,0,0,1,0,TRUE,8.09268318291524e-12,"c10011",2.14179568705826e-10,2,2,64,64
"10155",1,0,0,1,1,0,1,1,0,FALSE,0.00439649807350159,"c10010",0.0703444695692813,0,1,1,1,1,TRUE,2.54652210421876e-07,"c10011",6.73958183773793e-06,2,2,64,64
"10156",1,0,0,1,1,0,1,1,0,FALSE,0.00439649807350159,"c10010",0.0703444695692813,1,0,1,0,0,TRUE,0.0052448992460284,"c10011",0.138810606201837,2,2,64,64
"10157",1,0,0,1,1,0,1,1,0,FALSE,0.00439649807350159,"c10010",0.0703444695692813,0,0,0,1,1,TRUE,7.42748794846126e-12,"c10011",1.96574625425543e-10,2,2,64,64
"10158",1,0,0,1,1,0,1,1,0,FALSE,0.00439649807350159,"c10010",0.0703444695692813,0,0,1,0,0,FALSE,0.0247122658534633,"c10010",0.999872029118856,2,2,64,64
"10159",1,0,0,1,1,0,1,1,0,FALSE,0.00439649807350159,"c10010",0.0703444695692813,1,0,1,0,1,TRUE,0.00481378364384903,"c10011",0.127400774425392,2,2,64,64
"10160",1,0,0,1,1,0,1,1,0,FALSE,0.00439649807350159,"c10010",0.0703444695692813,1,1,1,1,1,TRUE,5.40470547849007e-08,"c10011",1.43040010612157e-06,2,2,64,64
"10161",1,0,0,1,1,0,1,1,0,FALSE,0.00439649807350159,"c10010",0.0703444695692813,1,0,1,1,1,TRUE,0.000422296965161857,"c10011",0.0111764392377416,2,2,64,64
"10162",1,0,0,1,1,0,1,1,0,FALSE,0.00439649807350159,"c10010",0.0703444695692813,1,1,1,1,0,TRUE,5.88874319795399e-08,"c10011",1.55850470091282e-06,2,2,64,64
"10163",1,0,0,1,1,0,1,1,0,FALSE,0.00439649807350159,"c10010",0.0703444695692813,0,1,0,1,1,TRUE,9.50596099857869e-16,"c10011",2.51583137606107e-14,2,2,64,64
"10164",1,0,0,1,1,0,1,1,0,FALSE,0.00439649807350159,"c10010",0.0703444695692813,1,1,1,0,1,TRUE,6.16085006014784e-07,"c10011",1.63052003756854e-05,2,2,64,64
"10165",1,0,0,1,1,0,1,1,0,FALSE,0.00439649807350159,"c10010",0.0703444695692813,0,1,1,0,1,TRUE,2.90279293134155e-06,"c10011",7.68248211408534e-05,2,2,64,64
"10166",1,0,0,1,1,0,1,1,0,FALSE,0.00439649807350159,"c10010",0.0703444695692813,0,0,0,0,1,TRUE,8.46662963525793e-11,"c10011",2.24076371542605e-09,2,2,64,64
"10167",1,0,0,1,1,0,1,1,0,FALSE,0.00439649807350159,"c10010",0.0703444695692813,0,1,1,1,0,TRUE,2.77458499437922e-07,"c10011",7.34316918137066e-06,2,2,64,64
"10168",1,0,0,1,1,0,1,1,0,FALSE,0.00439649807350159,"c10010",0.0703444695692813,1,1,0,1,1,TRUE,2.01753283045202e-16,"c10011",5.33956787519264e-15,2,2,64,64
"10169",1,0,0,1,1,0,1,1,0,FALSE,0.00439649807350159,"c10010",0.0703444695692813,1,0,0,0,0,TRUE,1.95787845672427e-11,"c10011",5.1816876301906e-10,2,2,64,64
"10170",1,0,0,1,1,0,1,1,0,FALSE,0.00439649807350159,"c10010",0.0703444695692813,0,0,1,0,1,TRUE,0.0226809888212687,"c10011",0.600271170112835,2,2,64,64
"10171",1,0,0,1,1,0,1,1,0,FALSE,0.00439649807350159,"c10010",0.0703444695692813,1,0,0,1,0,TRUE,1.71758058027165e-12,"c10011",4.54571938114061e-11,2,2,64,64
"10172",1,0,0,1,1,0,1,1,0,FALSE,0.00439649807350159,"c10010",0.0703444695692813,0,0,1,1,1,TRUE,0.00198972647188465,"c10011",0.0526597604229088,2,2,64,64
"10173",1,0,0,1,1,0,1,1,0,FALSE,0.00439649807350159,"c10010",0.0703444695692813,1,1,1,0,0,TRUE,6.71260701063133e-07,"c10011",1.77654708819432e-05,2,2,64,64
"10174",1,0,0,1,1,0,1,1,0,FALSE,0.00439649807350159,"c10010",0.0703444695692813,1,0,1,1,0,TRUE,0.000460117279472598,"c10011",0.0121773852063784,2,2,64,64
"10175",1,0,0,1,1,0,1,1,0,FALSE,0.00439649807350159,"c10010",0.0703444695692813,0,0,1,1,0,TRUE,0.00216792353879996,"c10011",0.0573758935117634,2,2,64,64
"10176",1,0,0,1,1,0,1,1,0,FALSE,0.00439649807350159,"c10010",0.0703444695692813,0,1,1,0,0,FALSE,3.16276292899535e-06,"c10010",0.000127967148224625,2,2,64,64
"10177",1,0,0,1,0,0,1,1,0,FALSE,0.0256763003422822,"c10010",0.410823727858673,1,1,0,0,1,TRUE,2.29979548549112e-15,"c10011",6.08659938935921e-14,2,2,64,64
"10178",1,0,0,1,0,0,1,1,0,FALSE,0.0256763003422822,"c10010",0.410823727858673,1,0,0,1,1,TRUE,1.57640040665514e-12,"c10011",4.17207434881271e-11,2,2,64,64
"10179",1,0,0,1,0,0,1,1,0,FALSE,0.0256763003422822,"c10010",0.410823727858673,0,1,0,1,0,TRUE,1.03573013170063e-15,"c10011",2.74114564835044e-14,2,2,64,64
"10180",1,0,0,1,0,0,1,1,0,FALSE,0.0256763003422822,"c10010",0.410823727858673,1,1,0,0,0,TRUE,2.50576189133152e-15,"c10011",6.63170655559447e-14,2,2,64,64
"10181",1,0,0,1,0,0,1,1,0,FALSE,0.0256763003422822,"c10010",0.410823727858673,0,1,0,0,1,TRUE,1.0835891173522e-14,"c10011",2.86780842105347e-13,2,2,64,64
"10182",1,0,0,1,0,0,1,1,0,FALSE,0.0256763003422822,"c10010",0.410823727858673,1,1,0,1,0,TRUE,2.19822019520893e-16,"c10011",5.81777196374421e-15,2,2,64,64
"10183",1,0,0,1,0,0,1,1,0,FALSE,0.0256763003422822,"c10010",0.410823727858673,0,1,0,0,0,FALSE,1.18063381429017e-14,"c10010",4.77691011637935e-13,2,2,64,64
"10184",1,0,0,1,0,0,1,1,0,FALSE,0.0256763003422822,"c10010",0.410823727858673,0,0,0,0,0,FALSE,9.22488891811912e-11,"c10010",3.73244139394169e-09,2,2,64,64
"10185",1,0,0,1,0,0,1,1,0,FALSE,0.0256763003422822,"c10010",0.410823727858673,1,0,0,0,1,TRUE,1.79694649020388e-11,"c10011",4.75576784065668e-10,2,2,64,64
"10186",1,0,0,1,0,0,1,1,0,FALSE,0.0256763003422822,"c10010",0.410823727858673,0,0,0,1,0,TRUE,8.09268318291524e-12,"c10011",2.14179568705826e-10,2,2,64,64
"10187",1,0,0,1,0,0,1,1,0,FALSE,0.0256763003422822,"c10010",0.410823727858673,0,1,1,1,1,TRUE,2.54652210421876e-07,"c10011",6.73958183773793e-06,2,2,64,64
"10188",1,0,0,1,0,0,1,1,0,FALSE,0.0256763003422822,"c10010",0.410823727858673,1,0,1,0,0,TRUE,0.0052448992460284,"c10011",0.138810606201837,2,2,64,64
"10189",1,0,0,1,0,0,1,1,0,FALSE,0.0256763003422822,"c10010",0.410823727858673,0,0,0,1,1,TRUE,7.42748794846126e-12,"c10011",1.96574625425543e-10,2,2,64,64
"10190",1,0,0,1,0,0,1,1,0,FALSE,0.0256763003422822,"c10010",0.410823727858673,0,0,1,0,0,FALSE,0.0247122658534633,"c10010",0.999872029118856,2,2,64,64
"10191",1,0,0,1,0,0,1,1,0,FALSE,0.0256763003422822,"c10010",0.410823727858673,1,0,1,0,1,TRUE,0.00481378364384903,"c10011",0.127400774425392,2,2,64,64
"10192",1,0,0,1,0,0,1,1,0,FALSE,0.0256763003422822,"c10010",0.410823727858673,1,1,1,1,1,TRUE,5.40470547849007e-08,"c10011",1.43040010612157e-06,2,2,64,64
"10193",1,0,0,1,0,0,1,1,0,FALSE,0.0256763003422822,"c10010",0.410823727858673,1,0,1,1,1,TRUE,0.000422296965161857,"c10011",0.0111764392377416,2,2,64,64
"10194",1,0,0,1,0,0,1,1,0,FALSE,0.0256763003422822,"c10010",0.410823727858673,1,1,1,1,0,TRUE,5.88874319795399e-08,"c10011",1.55850470091282e-06,2,2,64,64
"10195",1,0,0,1,0,0,1,1,0,FALSE,0.0256763003422822,"c10010",0.410823727858673,0,1,0,1,1,TRUE,9.50596099857869e-16,"c10011",2.51583137606107e-14,2,2,64,64
"10196",1,0,0,1,0,0,1,1,0,FALSE,0.0256763003422822,"c10010",0.410823727858673,1,1,1,0,1,TRUE,6.16085006014784e-07,"c10011",1.63052003756854e-05,2,2,64,64
"10197",1,0,0,1,0,0,1,1,0,FALSE,0.0256763003422822,"c10010",0.410823727858673,0,1,1,0,1,TRUE,2.90279293134155e-06,"c10011",7.68248211408534e-05,2,2,64,64
"10198",1,0,0,1,0,0,1,1,0,FALSE,0.0256763003422822,"c10010",0.410823727858673,0,0,0,0,1,TRUE,8.46662963525793e-11,"c10011",2.24076371542605e-09,2,2,64,64
"10199",1,0,0,1,0,0,1,1,0,FALSE,0.0256763003422822,"c10010",0.410823727858673,0,1,1,1,0,TRUE,2.77458499437922e-07,"c10011",7.34316918137066e-06,2,2,64,64
"10200",1,0,0,1,0,0,1,1,0,FALSE,0.0256763003422822,"c10010",0.410823727858673,1,1,0,1,1,TRUE,2.01753283045202e-16,"c10011",5.33956787519264e-15,2,2,64,64
"10201",1,0,0,1,0,0,1,1,0,FALSE,0.0256763003422822,"c10010",0.410823727858673,1,0,0,0,0,TRUE,1.95787845672427e-11,"c10011",5.1816876301906e-10,2,2,64,64
"10202",1,0,0,1,0,0,1,1,0,FALSE,0.0256763003422822,"c10010",0.410823727858673,0,0,1,0,1,TRUE,0.0226809888212687,"c10011",0.600271170112835,2,2,64,64
"10203",1,0,0,1,0,0,1,1,0,FALSE,0.0256763003422822,"c10010",0.410823727858673,1,0,0,1,0,TRUE,1.71758058027165e-12,"c10011",4.54571938114061e-11,2,2,64,64
"10204",1,0,0,1,0,0,1,1,0,FALSE,0.0256763003422822,"c10010",0.410823727858673,0,0,1,1,1,TRUE,0.00198972647188465,"c10011",0.0526597604229088,2,2,64,64
"10205",1,0,0,1,0,0,1,1,0,FALSE,0.0256763003422822,"c10010",0.410823727858673,1,1,1,0,0,TRUE,6.71260701063133e-07,"c10011",1.77654708819432e-05,2,2,64,64
"10206",1,0,0,1,0,0,1,1,0,FALSE,0.0256763003422822,"c10010",0.410823727858673,1,0,1,1,0,TRUE,0.000460117279472598,"c10011",0.0121773852063784,2,2,64,64
"10207",1,0,0,1,0,0,1,1,0,FALSE,0.0256763003422822,"c10010",0.410823727858673,0,0,1,1,0,TRUE,0.00216792353879996,"c10011",0.0573758935117634,2,2,64,64
"10208",1,0,0,1,0,0,1,1,0,FALSE,0.0256763003422822,"c10010",0.410823727858673,0,1,1,0,0,FALSE,3.16276292899535e-06,"c10010",0.000127967148224625,2,2,64,64
"10209",1,0,0,1,0,1,1,0,0,FALSE,2.38924784207634e-18,"c10010",3.82282374086316e-17,1,1,0,0,1,TRUE,2.29979548549112e-15,"c10011",6.08659938935921e-14,2,2,64,64
"10210",1,0,0,1,0,1,1,0,0,FALSE,2.38924784207634e-18,"c10010",3.82282374086316e-17,1,0,0,1,1,TRUE,1.57640040665514e-12,"c10011",4.17207434881271e-11,2,2,64,64
"10211",1,0,0,1,0,1,1,0,0,FALSE,2.38924784207634e-18,"c10010",3.82282374086316e-17,0,1,0,1,0,TRUE,1.03573013170063e-15,"c10011",2.74114564835044e-14,2,2,64,64
"10212",1,0,0,1,0,1,1,0,0,FALSE,2.38924784207634e-18,"c10010",3.82282374086316e-17,1,1,0,0,0,TRUE,2.50576189133152e-15,"c10011",6.63170655559447e-14,2,2,64,64
"10213",1,0,0,1,0,1,1,0,0,FALSE,2.38924784207634e-18,"c10010",3.82282374086316e-17,0,1,0,0,1,TRUE,1.0835891173522e-14,"c10011",2.86780842105347e-13,2,2,64,64
"10214",1,0,0,1,0,1,1,0,0,FALSE,2.38924784207634e-18,"c10010",3.82282374086316e-17,1,1,0,1,0,TRUE,2.19822019520893e-16,"c10011",5.81777196374421e-15,2,2,64,64
"10215",1,0,0,1,0,1,1,0,0,FALSE,2.38924784207634e-18,"c10010",3.82282374086316e-17,0,1,0,0,0,FALSE,1.18063381429017e-14,"c10010",4.77691011637935e-13,2,2,64,64
"10216",1,0,0,1,0,1,1,0,0,FALSE,2.38924784207634e-18,"c10010",3.82282374086316e-17,0,0,0,0,0,FALSE,9.22488891811912e-11,"c10010",3.73244139394169e-09,2,2,64,64
"10217",1,0,0,1,0,1,1,0,0,FALSE,2.38924784207634e-18,"c10010",3.82282374086316e-17,1,0,0,0,1,TRUE,1.79694649020388e-11,"c10011",4.75576784065668e-10,2,2,64,64
"10218",1,0,0,1,0,1,1,0,0,FALSE,2.38924784207634e-18,"c10010",3.82282374086316e-17,0,0,0,1,0,TRUE,8.09268318291524e-12,"c10011",2.14179568705826e-10,2,2,64,64
"10219",1,0,0,1,0,1,1,0,0,FALSE,2.38924784207634e-18,"c10010",3.82282374086316e-17,0,1,1,1,1,TRUE,2.54652210421876e-07,"c10011",6.73958183773793e-06,2,2,64,64
"10220",1,0,0,1,0,1,1,0,0,FALSE,2.38924784207634e-18,"c10010",3.82282374086316e-17,1,0,1,0,0,TRUE,0.0052448992460284,"c10011",0.138810606201837,2,2,64,64
"10221",1,0,0,1,0,1,1,0,0,FALSE,2.38924784207634e-18,"c10010",3.82282374086316e-17,0,0,0,1,1,TRUE,7.42748794846126e-12,"c10011",1.96574625425543e-10,2,2,64,64
"10222",1,0,0,1,0,1,1,0,0,FALSE,2.38924784207634e-18,"c10010",3.82282374086316e-17,0,0,1,0,0,FALSE,0.0247122658534633,"c10010",0.999872029118856,2,2,64,64
"10223",1,0,0,1,0,1,1,0,0,FALSE,2.38924784207634e-18,"c10010",3.82282374086316e-17,1,0,1,0,1,TRUE,0.00481378364384903,"c10011",0.127400774425392,2,2,64,64
"10224",1,0,0,1,0,1,1,0,0,FALSE,2.38924784207634e-18,"c10010",3.82282374086316e-17,1,1,1,1,1,TRUE,5.40470547849007e-08,"c10011",1.43040010612157e-06,2,2,64,64
"10225",1,0,0,1,0,1,1,0,0,FALSE,2.38924784207634e-18,"c10010",3.82282374086316e-17,1,0,1,1,1,TRUE,0.000422296965161857,"c10011",0.0111764392377416,2,2,64,64
"10226",1,0,0,1,0,1,1,0,0,FALSE,2.38924784207634e-18,"c10010",3.82282374086316e-17,1,1,1,1,0,TRUE,5.88874319795399e-08,"c10011",1.55850470091282e-06,2,2,64,64
"10227",1,0,0,1,0,1,1,0,0,FALSE,2.38924784207634e-18,"c10010",3.82282374086316e-17,0,1,0,1,1,TRUE,9.50596099857869e-16,"c10011",2.51583137606107e-14,2,2,64,64
"10228",1,0,0,1,0,1,1,0,0,FALSE,2.38924784207634e-18,"c10010",3.82282374086316e-17,1,1,1,0,1,TRUE,6.16085006014784e-07,"c10011",1.63052003756854e-05,2,2,64,64
"10229",1,0,0,1,0,1,1,0,0,FALSE,2.38924784207634e-18,"c10010",3.82282374086316e-17,0,1,1,0,1,TRUE,2.90279293134155e-06,"c10011",7.68248211408534e-05,2,2,64,64
"10230",1,0,0,1,0,1,1,0,0,FALSE,2.38924784207634e-18,"c10010",3.82282374086316e-17,0,0,0,0,1,TRUE,8.46662963525793e-11,"c10011",2.24076371542605e-09,2,2,64,64
"10231",1,0,0,1,0,1,1,0,0,FALSE,2.38924784207634e-18,"c10010",3.82282374086316e-17,0,1,1,1,0,TRUE,2.77458499437922e-07,"c10011",7.34316918137066e-06,2,2,64,64
"10232",1,0,0,1,0,1,1,0,0,FALSE,2.38924784207634e-18,"c10010",3.82282374086316e-17,1,1,0,1,1,TRUE,2.01753283045202e-16,"c10011",5.33956787519264e-15,2,2,64,64
"10233",1,0,0,1,0,1,1,0,0,FALSE,2.38924784207634e-18,"c10010",3.82282374086316e-17,1,0,0,0,0,TRUE,1.95787845672427e-11,"c10011",5.1816876301906e-10,2,2,64,64
"10234",1,0,0,1,0,1,1,0,0,FALSE,2.38924784207634e-18,"c10010",3.82282374086316e-17,0,0,1,0,1,TRUE,0.0226809888212687,"c10011",0.600271170112835,2,2,64,64
"10235",1,0,0,1,0,1,1,0,0,FALSE,2.38924784207634e-18,"c10010",3.82282374086316e-17,1,0,0,1,0,TRUE,1.71758058027165e-12,"c10011",4.54571938114061e-11,2,2,64,64
"10236",1,0,0,1,0,1,1,0,0,FALSE,2.38924784207634e-18,"c10010",3.82282374086316e-17,0,0,1,1,1,TRUE,0.00198972647188465,"c10011",0.0526597604229088,2,2,64,64
"10237",1,0,0,1,0,1,1,0,0,FALSE,2.38924784207634e-18,"c10010",3.82282374086316e-17,1,1,1,0,0,TRUE,6.71260701063133e-07,"c10011",1.77654708819432e-05,2,2,64,64
"10238",1,0,0,1,0,1,1,0,0,FALSE,2.38924784207634e-18,"c10010",3.82282374086316e-17,1,0,1,1,0,TRUE,0.000460117279472598,"c10011",0.0121773852063784,2,2,64,64
"10239",1,0,0,1,0,1,1,0,0,FALSE,2.38924784207634e-18,"c10010",3.82282374086316e-17,0,0,1,1,0,TRUE,0.00216792353879996,"c10011",0.0573758935117634,2,2,64,64
"10240",1,0,0,1,0,1,1,0,0,FALSE,2.38924784207634e-18,"c10010",3.82282374086316e-17,0,1,1,0,0,FALSE,3.16276292899535e-06,"c10010",0.000127967148224625,2,2,64,64
"10241",1,0,1,0,1,1,0,0,1,FALSE,3.67528264201562e-24,"c10100",9.98087433531728e-23,1,1,0,0,1,TRUE,2.29979548549112e-15,"c10101",6.45713043475994e-14,2,2,64,64
"10242",1,0,1,0,1,1,0,0,1,FALSE,3.67528264201562e-24,"c10100",9.98087433531728e-23,1,1,1,0,1,TRUE,6.16085006014784e-07,"c10101",1.72978043823222e-05,2,2,64,64
"10243",1,0,1,0,1,1,0,0,1,FALSE,3.67528264201562e-24,"c10100",9.98087433531728e-23,1,1,1,1,0,TRUE,5.88874319795399e-08,"c10101",1.65338105783237e-06,2,2,64,64
"10244",1,0,1,0,1,1,0,0,1,FALSE,3.67528264201562e-24,"c10100",9.98087433531728e-23,1,0,0,1,1,TRUE,1.57640040665514e-12,"c10101",4.42605575469556e-11,2,2,64,64
"10245",1,0,1,0,1,1,0,0,1,FALSE,3.67528264201562e-24,"c10100",9.98087433531728e-23,0,0,1,1,1,TRUE,0.00198972647188465,"c10101",0.0558655038654892,2,2,64,64
"10246",1,0,1,0,1,1,0,0,1,FALSE,3.67528264201562e-24,"c10100",9.98087433531728e-23,0,1,1,0,1,TRUE,2.90279293134155e-06,"c10101",8.15016496076339e-05,2,2,64,64
"10247",1,0,1,0,1,1,0,0,1,FALSE,3.67528264201562e-24,"c10100",9.98087433531728e-23,1,1,0,0,0,TRUE,2.50576189133152e-15,"c10101",7.03542183331278e-14,2,2,64,64
"10248",1,0,1,0,1,1,0,0,1,FALSE,3.67528264201562e-24,"c10100",9.98087433531728e-23,1,0,0,1,0,TRUE,1.71758058027165e-12,"c10101",4.82244699974107e-11,2,2,64,64
"10249",1,0,1,0,1,1,0,0,1,FALSE,3.67528264201562e-24,"c10100",9.98087433531728e-23,1,1,0,1,0,TRUE,2.19822019520893e-16,"c10101",6.17193772852212e-15,2,2,64,64
"10250",1,0,1,0,1,1,0,0,1,FALSE,3.67528264201562e-24,"c10100",9.98087433531728e-23,1,0,0,0,1,TRUE,1.79694649020388e-11,"c10101",5.04528248043441e-10,2,2,64,64
"10251",1,0,1,0,1,1,0,0,1,FALSE,3.67528264201562e-24,"c10100",9.98087433531728e-23,0,1,1,1,1,TRUE,2.54652210421876e-07,"c10101",7.14986418821864e-06,2,2,64,64
"10252",1,0,1,0,1,1,0,0,1,FALSE,3.67528264201562e-24,"c10100",9.98087433531728e-23,0,0,0,0,1,TRUE,8.46662963525793e-11,"c10101",2.3771736331585e-09,2,2,64,64
"10253",1,0,1,0,1,1,0,0,1,FALSE,3.67528264201562e-24,"c10100",9.98087433531728e-23,1,1,1,1,1,TRUE,5.40470547849007e-08,"c10101",1.5174778999368e-06,2,2,64,64
"10254",1,0,1,0,1,1,0,0,1,FALSE,3.67528264201562e-24,"c10100",9.98087433531728e-23,0,0,0,1,1,TRUE,7.42748794846126e-12,"c10101",2.08541406348486e-10,2,2,64,64
"10255",1,0,1,0,1,1,0,0,1,FALSE,3.67528264201562e-24,"c10100",9.98087433531728e-23,0,1,1,1,0,FALSE,2.77458499437922e-07,"c10100",1.03207231459878e-05,2,2,64,64
"10256",1,0,1,0,1,1,0,0,1,FALSE,3.67528264201562e-24,"c10100",9.98087433531728e-23,0,1,0,0,1,TRUE,1.0835891173522e-14,"c10101",3.04239064411215e-13,2,2,64,64
"10257",1,0,1,0,1,1,0,0,1,FALSE,3.67528264201562e-24,"c10100",9.98087433531728e-23,0,0,0,1,0,FALSE,8.09268318291524e-12,"c10100",3.01026433892853e-10,2,2,64,64
"10258",1,0,1,0,1,1,0,0,1,FALSE,3.67528264201562e-24,"c10100",9.98087433531728e-23,0,1,0,1,0,FALSE,1.03573013170063e-15,"c10100",3.85264245459934e-14,2,2,64,64
"10259",1,0,1,0,1,1,0,0,1,FALSE,3.67528264201562e-24,"c10100",9.98087433531728e-23,1,1,1,0,0,TRUE,6.71260701063133e-07,"c10101",1.88469710886811e-05,2,2,64,64
"10260",1,0,1,0,1,1,0,0,1,FALSE,3.67528264201562e-24,"c10100",9.98087433531728e-23,1,0,1,1,1,TRUE,0.000422296965161857,"c10101",0.0118568220672503,2,2,64,64
